row_id,base_model,variant_id,model,barrier_id,official_label,model_label,label_status,barrier_id_status,is_hallucinated,similarity,iteration,timestamp,truncated,condition,bias_type,anchor_level
BIAS_NUM_HIGH_gemma3_subject_matter2_00_b2_20250815_013723,gemma3,gemma3_subject_matter2,subject_matter2,2,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,False,1.0,0,20250815_013723,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_gemma3_subject_matter2_00_b3_20250815_013723,gemma3,gemma3_subject_matter2,subject_matter2,3,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,wrong_id_matchable,False,1.0,0,20250815_013723,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_gemma3_subject_matter2_00_b4_20250815_013723,gemma3,gemma3_subject_matter2,subject_matter2,4,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,wrong_id_matchable,False,1.0,0,20250815_013723,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_gemma3_subject_matter2_00_b5_20250815_013723,gemma3,gemma3_subject_matter2,subject_matter2,5,high costs of DC solutions,high costs of DC solutions,matched,wrong_id_matchable,False,1.0,0,20250815_013723,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_generalist_01_b1_20250815_014214,phi4,phi4_generalist,generalist,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_generalist_01_b4_20250815_014214,phi4,phi4_generalist,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_generalist_01_b6_20250815_014214,phi4,phi4_generalist,generalist,6,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_generalist_01_b8_20250815_014214,phi4,phi4_generalist,generalist,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_generalist_01_b10_20250815_014214,phi4,phi4_generalist,generalist,10,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_generalist2_01_b1_20250815_014214,phi4,phi4_generalist2,generalist2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_generalist2_01_b2_20250815_014214,phi4,phi4_generalist2,generalist2,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_generalist2_01_b4_20250815_014214,phi4,phi4_generalist2,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_generalist2_01_b8_20250815_014214,phi4,phi4_generalist2,generalist2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_generalist2_01_b10_20250815_014214,phi4,phi4_generalist2,generalist2,10,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_normative_01_b1_20250815_014214,phi4,phi4_normative,normative,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_normative_01_b4_20250815_014214,phi4,phi4_normative,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_normative_01_b6_20250815_014214,phi4,phi4_normative,normative,6,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_normative_01_b8_20250815_014214,phi4,phi4_normative,normative,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_normative_01_b10_20250815_014214,phi4,phi4_normative,normative,10,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_normative2_01_b1_20250815_014214,phi4,phi4_normative2,normative2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_normative2_01_b4_20250815_014214,phi4,phi4_normative2,normative2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_normative2_01_b6_20250815_014214,phi4,phi4_normative2,normative2,6,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_normative2_01_b8_20250815_014214,phi4,phi4_normative2,normative2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_normative2_01_b10_20250815_014214,phi4,phi4_normative2,normative2,10,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_subject_matter_01_b1_20250815_014214,phi4,phi4_subject_matter,subject_matter,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_subject_matter_01_b2_20250815_014214,phi4,phi4_subject_matter,subject_matter,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_subject_matter_01_b3_20250815_014214,phi4,phi4_subject_matter,subject_matter,3,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_subject_matter_01_b4_20250815_014214,phi4,phi4_subject_matter,subject_matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_subject_matter_01_b5_20250815_014214,phi4,phi4_subject_matter,subject_matter,5,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,wrong_id_matchable,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_subject_matter2_01_b1_20250815_014214,phi4,phi4_subject_matter2,subject_matter2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_subject_matter2_01_b2_20250815_014214,phi4,phi4_subject_matter2,subject_matter2,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_subject_matter2_01_b4_20250815_014214,phi4,phi4_subject_matter2,subject_matter2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_subject_matter2_01_b8_20250815_014214,phi4,phi4_subject_matter2,subject_matter2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_subject_matter2_01_b10_20250815_014214,phi4,phi4_subject_matter2,subject_matter2,10,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_generalist_01_b1_20250815_014214,llama,llama_generalist,generalist,1,"power losses, quality and safety issues","Power losses, quality, and safety issues",matched,correct_id,False,0.987,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_generalist_01_b2_20250815_014214,llama,llama_generalist,generalist,2,reduced reliability in DC devices,Reduced reliability in DC devices,matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_generalist_01_b3_20250815_014214,llama,llama_generalist,generalist,3,lack of use-cases in which DC is advantageous,Lack of use-cases in which DC is advantageous,matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_generalist_01_b4_20250815_014214,llama,llama_generalist,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_generalist_01_b5_20250815_014214,llama,llama_generalist,generalist,5,lack of pilot projects,Lack of pilot projects,matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_generalist_01_b6_20250815_014214,llama,llama_generalist,generalist,6,public perception of DC and readiness to 'champion' installations from DC projects,Public perception of DC and readiness to 'champion' installations from DC projects,matched,correct_id,False,1.0,1,20250815_014214,yes,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_generalist_01_b7_20250815_014214,llama,llama_generalist,generalist,7,incompatibility of DC systems components,Incompatibility of DC systems components,matched,correct_id,False,1.0,1,20250815_014214,yes,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_generalist_01_b8_20250815_014214,llama,llama_generalist,generalist,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,Misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,False,1.0,1,20250815_014214,yes,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_generalist_01_b9_20250815_014214,llama,llama_generalist,generalist,9,lack of enough trained personnel in DC systems,Lack of enough trained personnel in DC systems,matched,correct_id,False,1.0,1,20250815_014214,yes,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_generalist_01_b10_20250815_014214,llama,llama_generalist,generalist,10,uncertain regulatory roadmap,Uncertain regulatory roadmap,matched,correct_id,False,1.0,1,20250815_014214,yes,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_generalist2_01_b1_20250815_014214,llama,llama_generalist2,generalist2,1,"power losses, quality and safety issues","Power losses, quality and safety issues",matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_generalist2_01_b2_20250815_014214,llama,llama_generalist2,generalist2,2,reduced reliability in DC devices,Reduced reliability in DC devices,matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_generalist2_01_b3_20250815_014214,llama,llama_generalist2,generalist2,3,lack of use-cases in which DC is advantageous,Lack of use-cases in which DC is advantageous,matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_generalist2_01_b4_20250815_014214,llama,llama_generalist2,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_generalist2_01_b5_20250815_014214,llama,llama_generalist2,generalist2,5,lack of pilot projects,Lack of pilot projects,matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_generalist2_01_b6_20250815_014214,llama,llama_generalist2,generalist2,6,public perception of DC and readiness to 'champion' installations from DC projects,Public perception of DC and readiness to 'champion' installations from DC projects,matched,correct_id,False,1.0,1,20250815_014214,yes,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_generalist2_01_b7_20250815_014214,llama,llama_generalist2,generalist2,7,incompatibility of DC systems components,Incompatibility of DC systems components,matched,correct_id,False,1.0,1,20250815_014214,yes,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_generalist2_01_b8_20250815_014214,llama,llama_generalist2,generalist2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,Misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,False,1.0,1,20250815_014214,yes,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_generalist2_01_b9_20250815_014214,llama,llama_generalist2,generalist2,9,lack of enough trained personnel in DC systems,Lack of enough trained personnel in DC systems,matched,correct_id,False,1.0,1,20250815_014214,yes,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_generalist2_01_b10_20250815_014214,llama,llama_generalist2,generalist2,10,uncertain regulatory roadmap,Uncertain regulatory roadmap,matched,correct_id,False,1.0,1,20250815_014214,yes,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_normative_01_b1_20250815_014214,llama,llama_normative,normative,1,"power losses, quality and safety issues","Power losses, quality and safety issues",matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_normative_01_b2_20250815_014214,llama,llama_normative,normative,2,lack of use-cases in which DC is advantageous,Lack of use-cases in which DC is advantageous,matched,wrong_id_matchable,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_normative_01_b3_20250815_014214,llama,llama_normative,normative,3,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_normative_01_b4_20250815_014214,llama,llama_normative,normative,4,lack of pilot projects,Lack of pilot projects,matched,wrong_id_matchable,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_normative_01_b5_20250815_014214,llama,llama_normative,normative,5,public perception of DC and readiness to 'champion' installations from DC projects,Public perception of DC and readiness to 'champion' installations from DC projects,matched,wrong_id_matchable,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_normative2_01_b1_20250815_014214,llama,llama_normative2,normative2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_normative2_01_b2_20250815_014214,llama,llama_normative2,normative2,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_normative2_01_b3_20250815_014214,llama,llama_normative2,normative2,3,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_normative2_01_b4_20250815_014214,llama,llama_normative2,normative2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_normative2_01_b5_20250815_014214,llama,llama_normative2,normative2,5,lack of pilot projects,lack of pilot projects,matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_normative2_01_b6_20250815_014214,llama,llama_normative2,normative2,6,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,correct_id,False,1.0,1,20250815_014214,yes,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_normative2_01_b7_20250815_014214,llama,llama_normative2,normative2,7,incompatibility of DC systems components,incompatibility of DC systems components,matched,correct_id,False,1.0,1,20250815_014214,yes,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_normative2_01_b8_20250815_014214,llama,llama_normative2,normative2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,False,1.0,1,20250815_014214,yes,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_normative2_01_b9_20250815_014214,llama,llama_normative2,normative2,9,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,False,1.0,1,20250815_014214,yes,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_normative2_01_b10_20250815_014214,llama,llama_normative2,normative2,10,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,False,1.0,1,20250815_014214,yes,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_normative2_01_b11_20250815_014214,llama,llama_normative2,normative2,11,high costs of DC solutions,high costs of DC solutions,matched,correct_id,False,1.0,1,20250815_014214,yes,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_subject_matter_01_b1_20250815_014214,llama,llama_subject_matter,subject_matter,1,,"Power losses, quality, and safety issues - The use of DC power systems can result in increased power losses due to resistance, which can lead to a decrease in efficiency. Additionally, ensuring the quality and safety of DC components is crucial for preventing accidents or system failures.",hallucinated_label,correct_id,True,0.244,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_subject_matter_01_b2_20250815_014214,llama,llama_subject_matter,subject_matter,2,,"Reduced reliability in DC devices - Unlike AC technologies, DC devices are more prone to failure due to their sensitivity to voltage levels. This can result in reduced reliability and increased maintenance costs for DC systems.",hallucinated_label,correct_id,True,0.254,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_subject_matter_01_b3_20250815_014214,llama,llama_subject_matter,subject_matter,3,,"Lack of use-cases where DC is advantageous - While DC technology offers many benefits, such as lower power losses and easier system integration, there may not be enough use-cases where these advantages outweigh the potential challenges.",hallucinated_label,correct_id,True,0.278,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_subject_matter_01_b4_20250815_014214,llama,llama_subject_matter,subject_matter,4,,"Uncertainty in utility interaction (net metering, utility ownership, and agreed standards) - The integration of renewable energy systems into existing DC grid infrastructure can pose challenges related to net metering, utility ownership, and agreed standards.",hallucinated_label,correct_id,True,0.494,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_subject_matter_01_b5_20250815_014214,llama,llama_subject_matter,subject_matter,5,,"Lack of pilot projects - Limited pilot projects or demonstrations may hinder the adoption of DC technology, as it may not be fully understood or accepted by potential users or utilities.",hallucinated_label,correct_id,True,0.242,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_subject_matter2_01_b1_20250815_014214,llama,llama_subject_matter2,subject_matter2,1,"power losses, quality and safety issues","Power losses, quality and safety issues",matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_subject_matter2_01_b2_20250815_014214,llama,llama_subject_matter2,subject_matter2,2,reduced reliability in DC devices,Reduced reliability in DC devices,matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_subject_matter2_01_b3_20250815_014214,llama,llama_subject_matter2,subject_matter2,3,lack of use-cases in which DC is advantageous,Lack of use-cases in which DC is advantageous,matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_subject_matter2_01_b4_20250815_014214,llama,llama_subject_matter2,subject_matter2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_subject_matter2_01_b5_20250815_014214,llama,llama_subject_matter2,subject_matter2,5,high costs of DC solutions,High costs of DC solutions,matched,wrong_id_matchable,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_generalist_01_b1_20250815_014214,mistral,mistral_generalist,generalist,1,"power losses, quality and safety issues","Power losses, quality and safety issues",matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_generalist_01_b2_20250815_014214,mistral,mistral_generalist,generalist,2,reduced reliability in DC devices,Reduced reliability in DC devices,matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_generalist_01_b3_20250815_014214,mistral,mistral_generalist,generalist,3,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_generalist_01_b4_20250815_014214,mistral,mistral_generalist,generalist,4,lack of pilot projects,Lack of pilot projects,matched,wrong_id_matchable,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_generalist_01_b5_20250815_014214,mistral,mistral_generalist,generalist,5,lack of enough trained personnel in DC systems,Lack of enough trained personnel in DC systems,matched,wrong_id_matchable,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_generalist2_01_b1_20250815_014214,mistral,mistral_generalist2,generalist2,1,"power losses, quality and safety issues","Power losses, quality, and safety issues",matched,correct_id,False,0.987,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_generalist2_01_b2_20250815_014214,mistral,mistral_generalist2,generalist2,2,reduced reliability in DC devices,Reduced reliability in DC devices,matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_generalist2_01_b3_20250815_014214,mistral,mistral_generalist2,generalist2,3,lack of use-cases in which DC is advantageous,Lack of use-cases in which DC is advantageous,matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_generalist2_01_b4_20250815_014214,mistral,mistral_generalist2,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_generalist2_01_b5_20250815_014214,mistral,mistral_generalist2,generalist2,5,lack of pilot projects,Lack of pilot projects,matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_normative_01_b1_20250815_014214,mistral,mistral_normative,normative,1,"power losses, quality and safety issues","Power losses, quality and safety issues",matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_normative_01_b2_20250815_014214,mistral,mistral_normative,normative,2,reduced reliability in DC devices,Reduced reliability in DC devices,matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_normative_01_b3_20250815_014214,mistral,mistral_normative,normative,3,lack of use-cases in which DC is advantageous,Lack of use-cases in which DC is advantageous,matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_normative_01_b4_20250815_014214,mistral,mistral_normative,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_normative_01_b5_20250815_014214,mistral,mistral_normative,normative,5,lack of pilot projects,Lack of pilot projects,matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_normative2_01_b1_20250815_014214,mistral,mistral_normative2,normative2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_normative2_01_b2_20250815_014214,mistral,mistral_normative2,normative2,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_normative2_01_b3_20250815_014214,mistral,mistral_normative2,normative2,3,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_normative2_01_b4_20250815_014214,mistral,mistral_normative2,normative2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_normative2_01_b5_20250815_014214,mistral,mistral_normative2,normative2,5,lack of pilot projects,lack of pilot projects,matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_subject_matter_01_b1_20250815_014214,mistral,mistral_subject_matter,subject_matter,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,1.0,1,20250815_014214,no,BIASED,BIAS_NUM_HIGH,high
