row_id,base_model,variant_id,model,barrier_id,model_barrier_id,official_label,model_label,label_status,barrier_id_status,is_hallucinated,iteration,timestamp,truncated
generalist_gemma3_39_b4,gemma3,generalist_gemma3,generalist,4,3,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,corrected_from_label,False,39,20260702_002849,no
generalist_gemma3_39_b8,gemma3,generalist_gemma3,generalist,8,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,corrected_from_label,False,39,20260702_002849,no
generalist_gemma3_39_b10,gemma3,generalist_gemma3,generalist,10,5,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,corrected_from_label,False,39,20260702_002849,no
normative_gemma3_39_b1,gemma3,normative_gemma3,normative,1,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,39,20260702_002849,no
normative_gemma3_39_b4,gemma3,normative_gemma3,normative,4,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,39,20260702_002849,no
normative_gemma3_39_b7,gemma3,normative_gemma3,normative,7,7,incompatibility of DC systems components,incompatibility of DC systems components,matched,correct_id,False,39,20260702_002849,no
normative_gemma3_39_b8,gemma3,normative_gemma3,normative,8,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,False,39,20260702_002849,no
normative_gemma3_39_b11,gemma3,normative_gemma3,normative,11,11,high costs of DC solutions,high costs of DC solutions,matched,correct_id,False,39,20260702_002849,no
subject-matter_gemma3_39_b1,gemma3,subject-matter_gemma3,subject-matter,1,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,39,20260702_002849,no
subject-matter_gemma3_39_b5,gemma3,subject-matter_gemma3,subject-matter,5,2,lack of pilot projects,lack of pilot projects,matched,corrected_from_label,False,39,20260702_002849,no
subject-matter_gemma3_39_b4,gemma3,subject-matter_gemma3,subject-matter,4,3,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,corrected_from_label,False,39,20260702_002849,no
subject-matter_gemma3_39_b8,gemma3,subject-matter_gemma3,subject-matter,8,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,corrected_from_label,False,39,20260702_002849,no
subject-matter_gemma3_39_b10,gemma3,subject-matter_gemma3,subject-matter,10,5,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,corrected_from_label,False,39,20260702_002849,no
generalist_phi4_39_b1,phi4,generalist_phi4,generalist,1,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,39,20260702_002849,no
generalist_phi4_39_b3,phi4,generalist_phi4,generalist,3,3,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,correct_id,False,39,20260702_002849,no
generalist_phi4_39_b4,phi4,generalist_phi4,generalist,4,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,39,20260702_002849,no
generalist_phi4_39_b5,phi4,generalist_phi4,generalist,5,5,lack of pilot projects,lack of pilot projects,matched,correct_id,False,39,20260702_002849,no
generalist_phi4_39_b10,phi4,generalist_phi4,generalist,10,10,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,False,39,20260702_002849,no
normative_phi4_39_b1,phi4,normative_phi4,normative,1,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,39,20260702_002849,no
normative_phi4_39_b2,phi4,normative_phi4,normative,2,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,39,20260702_002849,no
normative_phi4_39_b3,phi4,normative_phi4,normative,3,3,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,correct_id,False,39,20260702_002849,no
normative_phi4_39_b4,phi4,normative_phi4,normative,4,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,39,20260702_002849,no
normative_phi4_39_b11,phi4,normative_phi4,normative,11,5,high costs of DC solutions,high costs of DC solutions,matched,corrected_from_label,False,39,20260702_002849,no
subject-matter_phi4_39_b1,phi4,subject-matter_phi4,subject-matter,1,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,39,20260702_002849,no
subject-matter_phi4_39_b2,phi4,subject-matter_phi4,subject-matter,2,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,39,20260702_002849,no
subject-matter_phi4_39_b3,phi4,subject-matter_phi4,subject-matter,3,3,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,correct_id,False,39,20260702_002849,no
subject-matter_phi4_39_b4,phi4,subject-matter_phi4,subject-matter,4,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,39,20260702_002849,no
subject-matter_phi4_39_b11,phi4,subject-matter_phi4,subject-matter,11,5,high costs of DC solutions,high costs of DC solutions,matched,corrected_from_label,False,39,20260702_002849,no
generalist_llama_40_b1,llama,generalist_llama,generalist,1,1,"power losses, quality and safety issues","Power losses, quality, and safety issues",matched,correct_id,False,40,20260702_003046,no
generalist_llama_40_b3,llama,generalist_llama,generalist,3,2,lack of use-cases in which DC is advantageous,Lack of use-cases in which DC is advantageous,matched,corrected_from_label,False,40,20260702_003046,no
generalist_llama_40_b4,llama,generalist_llama,generalist,4,3,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,corrected_from_label,False,40,20260702_003046,no
generalist_llama_40_b7,llama,generalist_llama,generalist,7,4,incompatibility of DC systems components,Incompatibility of DC systems components,matched,corrected_from_label,False,40,20260702_003046,no
generalist_llama_40_b8,llama,generalist_llama,generalist,8,5,misconception and lack of knowledge leads to lengthy/expensive design and permit process,Misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,corrected_from_label,False,40,20260702_003046,no
normative_llama_40_b1,llama,normative_llama,normative,1,1,"power losses, quality and safety issues","Power losses, quality, and safety issues",matched,correct_id,False,40,20260702_003046,no
normative_llama_40_b2,llama,normative_llama,normative,2,2,reduced reliability in DC devices,Reduced reliability in DC devices,matched,correct_id,False,40,20260702_003046,no
normative_llama_40_b3,llama,normative_llama,normative,3,3,lack of use-cases in which DC is advantageous,Lack of use-cases in which DC is advantageous,matched,correct_id,False,40,20260702_003046,no
normative_llama_40_b4,llama,normative_llama,normative,4,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,40,20260702_003046,no
normative_llama_40_b5,llama,normative_llama,normative,5,5,lack of pilot projects,Lack of pilot projects,matched,correct_id,False,40,20260702_003046,no
subject-matter_llama_40_b1,llama,subject-matter_llama,subject-matter,1,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,40,20260702_003046,no
subject-matter_llama_40_b2,llama,subject-matter_llama,subject-matter,2,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,40,20260702_003046,no
subject-matter_llama_40_b3,llama,subject-matter_llama,subject-matter,3,3,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,correct_id,False,40,20260702_003046,no
subject-matter_llama_40_b4,llama,subject-matter_llama,subject-matter,4,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,40,20260702_003046,no
subject-matter_llama_40_b11,llama,subject-matter_llama,subject-matter,11,5,high costs of DC solutions,high costs of DC solutions,matched,corrected_from_label,False,40,20260702_003046,no
generalist_mistral_40_b1,mistral,generalist_mistral,generalist,1,1,"power losses, quality and safety issues","Power losses, quality, and safety issues: The conversion between AC and DC can lead to power loss and potential safety hazards. Addressing these concerns is crucial for ensuring the efficient and safe operation of DC systems.",matched_by_fuzzy_prefix,correct_id_fuzzy_prefix,False,40,20260702_003046,no
generalist_mistral_40_b2,mistral,generalist_mistral,generalist,2,2,reduced reliability in DC devices,"Reduced reliability in DC devices: Some DC components may have lower reliability compared to their AC counterparts, which could increase maintenance costs and decrease system uptime. Improving the reliability of DC devices will be essential for widespread adoption.",matched_by_fuzzy_prefix,correct_id_fuzzy_prefix,False,40,20260702_003046,no
generalist_mistral_40_b3,mistral,generalist_mistral,generalist,3,3,lack of use-cases in which DC is advantageous,Lack of use-cases in which DC is advantageous: Demonstrating the benefits of using DC over AC in specific applications is crucial to encourage its adoption. Identifying and showcasing successful applications can help build momentum for wider implementation.,matched_by_fuzzy_prefix,correct_id_fuzzy_prefix,False,40,20260702_003046,no
generalist_mistral_40_b4,mistral,generalist_mistral,generalist,4,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards): Clear guidelines and regulations regarding net metering, utility ownership, and standards are necessary to ensure a smooth transition to DC systems and to facilitate grid integration.",matched_by_fuzzy_prefix,correct_id_fuzzy_prefix,False,40,20260702_003046,no
generalist_mistral_40_b5,mistral,generalist_mistral,generalist,5,5,lack of pilot projects,"Lack of pilot projects: Real-world demonstrations of DC technologies can help build confidence and address any technical or operational uncertainties. The development of pilot projects is essential for gathering data on performance, cost-effectiveness, and overall feasibility.",matched_by_fuzzy_prefix,correct_id_fuzzy_prefix,False,40,20260702_003046,no
normative_mistral_40_b1,mistral,normative_mistral,normative,1,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,40,20260702_003046,no
normative_mistral_40_b2,mistral,normative_mistral,normative,2,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,40,20260702_003046,no
normative_mistral_40_b4,mistral,normative_mistral,normative,4,3,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,corrected_from_label,False,40,20260702_003046,no
normative_mistral_40_b5,mistral,normative_mistral,normative,5,4,lack of pilot projects,lack of pilot projects,matched,corrected_from_label,False,40,20260702_003046,no
normative_mistral_40_b6,mistral,normative_mistral,normative,6,5,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,corrected_from_label,False,40,20260702_003046,no
subject-matter_mistral_40_b1,mistral,subject-matter_mistral,subject-matter,1,1,"power losses, quality and safety issues","power losses, quality, and safety issues",matched,correct_id,False,40,20260702_003046,no
subject-matter_mistral_40_b2,mistral,subject-matter_mistral,subject-matter,2,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,40,20260702_003046,no
subject-matter_mistral_40_b3,mistral,subject-matter_mistral,subject-matter,3,3,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,correct_id,False,40,20260702_003046,no
subject-matter_mistral_40_b4,mistral,subject-matter_mistral,subject-matter,4,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,40,20260702_003046,no
subject-matter_mistral_40_b5,mistral,subject-matter_mistral,subject-matter,5,5,lack of pilot projects,lack of pilot projects,matched,correct_id,False,40,20260702_003046,no
generalist_gemma3_40_b1,gemma3,generalist_gemma3,generalist,1,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,40,20260702_003046,no
generalist_gemma3_40_b5,gemma3,generalist_gemma3,generalist,5,2,lack of pilot projects,lack of pilot projects,matched,corrected_from_label,False,40,20260702_003046,no
generalist_gemma3_40_b6,gemma3,generalist_gemma3,generalist,6,3,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,corrected_from_label,False,40,20260702_003046,no
generalist_gemma3_40_b8,gemma3,generalist_gemma3,generalist,8,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,corrected_from_label,False,40,20260702_003046,no
generalist_gemma3_40_b10,gemma3,generalist_gemma3,generalist,10,5,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,corrected_from_label,False,40,20260702_003046,no
normative_gemma3_40_b1,gemma3,normative_gemma3,normative,1,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,40,20260702_003046,no
normative_gemma3_40_b4,gemma3,normative_gemma3,normative,4,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,40,20260702_003046,no
normative_gemma3_40_b7,gemma3,normative_gemma3,normative,7,7,incompatibility of DC systems components,incompatibility of DC systems components,matched,correct_id,False,40,20260702_003046,no
normative_gemma3_40_b8,gemma3,normative_gemma3,normative,8,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,False,40,20260702_003046,no
normative_gemma3_40_b11,gemma3,normative_gemma3,normative,11,11,high costs of DC solutions,high costs of DC solutions,matched,correct_id,False,40,20260702_003046,no
subject-matter_gemma3_40_b1,gemma3,subject-matter_gemma3,subject-matter,1,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,40,20260702_003046,no
subject-matter_gemma3_40_b4,gemma3,subject-matter_gemma3,subject-matter,4,2,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,corrected_from_label,False,40,20260702_003046,no
subject-matter_gemma3_40_b5,gemma3,subject-matter_gemma3,subject-matter,5,3,lack of pilot projects,lack of pilot projects,matched,corrected_from_label,False,40,20260702_003046,no
subject-matter_gemma3_40_b8,gemma3,subject-matter_gemma3,subject-matter,8,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,corrected_from_label,False,40,20260702_003046,no
subject-matter_gemma3_40_b10,gemma3,subject-matter_gemma3,subject-matter,10,5,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,corrected_from_label,False,40,20260702_003046,no
generalist_phi4_40_b1,phi4,generalist_phi4,generalist,1,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,40,20260702_003046,no
generalist_phi4_40_b2,phi4,generalist_phi4,generalist,2,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,40,20260702_003046,no
generalist_phi4_40_b3,phi4,generalist_phi4,generalist,3,3,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,correct_id,False,40,20260702_003046,no
generalist_phi4_40_b4,phi4,generalist_phi4,generalist,4,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,40,20260702_003046,no
generalist_phi4_40_b10,phi4,generalist_phi4,generalist,10,5,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,corrected_from_label,False,40,20260702_003046,no
normative_phi4_40_b1,phi4,normative_phi4,normative,1,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,40,20260702_003046,no
normative_phi4_40_b4,phi4,normative_phi4,normative,4,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,40,20260702_003046,no
normative_phi4_40_b5,phi4,normative_phi4,normative,5,5,lack of pilot projects,lack of pilot projects,matched,correct_id,False,40,20260702_003046,no
normative_phi4_40_b10,phi4,normative_phi4,normative,10,10,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,False,40,20260702_003046,no
normative_phi4_40_b11,phi4,normative_phi4,normative,11,11,high costs of DC solutions,high costs of DC solutions,matched,correct_id,False,40,20260702_003046,no
subject-matter_phi4_40_b1,phi4,subject-matter_phi4,subject-matter,1,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,40,20260702_003046,no
subject-matter_phi4_40_b3,phi4,subject-matter_phi4,subject-matter,3,2,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,corrected_from_label,False,40,20260702_003046,no
subject-matter_phi4_40_b4,phi4,subject-matter_phi4,subject-matter,4,3,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,corrected_from_label,False,40,20260702_003046,no
subject-matter_phi4_40_b5,phi4,subject-matter_phi4,subject-matter,5,4,lack of pilot projects,lack of pilot projects,matched,corrected_from_label,False,40,20260702_003046,no
subject-matter_phi4_40_b10,phi4,subject-matter_phi4,subject-matter,10,5,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,corrected_from_label,False,40,20260702_003046,no
generalist_llama_41_b1,llama,generalist_llama,generalist,1,1,"power losses, quality and safety issues","power losses, quality, and safety issues",matched,correct_id,False,41,20260702_003249,no
generalist_llama_41_b2,llama,generalist_llama,generalist,2,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,41,20260702_003249,no
generalist_llama_41_b4,llama,generalist_llama,generalist,4,3,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertainty in utility interaction (net metering, ownership, and agreed standards)",matched_by_fuzzy_prefix,corrected_from_fuzzy_prefix,False,41,20260702_003249,no
generalist_llama_41_b5,llama,generalist_llama,generalist,5,4,lack of pilot projects,lack of pilot projects,matched,corrected_from_label,False,41,20260702_003249,no
generalist_llama_41_b6,llama,generalist_llama,generalist,6,5,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,corrected_from_label,False,41,20260702_003249,no
normative_llama_41_b1,llama,normative_llama,normative,1,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,41,20260702_003249,no
normative_llama_41_b2,llama,normative_llama,normative,2,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,41,20260702_003249,no
normative_llama_41_b3,llama,normative_llama,normative,3,3,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,correct_id,False,41,20260702_003249,no
normative_llama_41_b4,llama,normative_llama,normative,4,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,41,20260702_003249,no
normative_llama_41_b5,llama,normative_llama,normative,5,5,lack of pilot projects,lack of pilot projects,matched,correct_id,False,41,20260702_003249,no
subject-matter_llama_41_b1,llama,subject-matter_llama,subject-matter,1,1,"power losses, quality and safety issues","Power losses, quality, and safety issues",matched,correct_id,False,41,20260702_003249,no
subject-matter_llama_41_b2,llama,subject-matter_llama,subject-matter,2,2,reduced reliability in DC devices,Reduced reliability in DC devices,matched,correct_id,False,41,20260702_003249,no
subject-matter_llama_41_b3,llama,subject-matter_llama,subject-matter,3,3,lack of use-cases in which DC is advantageous,Lack of use-cases in which DC is advantageous,matched,correct_id,False,41,20260702_003249,no
subject-matter_llama_41_b4,llama,subject-matter_llama,subject-matter,4,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,41,20260702_003249,no
subject-matter_llama_41_b5,llama,subject-matter_llama,subject-matter,5,5,lack of pilot projects,Lack of pilot projects,matched,correct_id,False,41,20260702_003249,no
generalist_mistral_41_b1,mistral,generalist_mistral,generalist,1,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,41,20260702_003249,no
generalist_mistral_41_b2,mistral,generalist_mistral,generalist,2,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,41,20260702_003249,no
generalist_mistral_41_b4,mistral,generalist_mistral,generalist,4,3,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,corrected_from_label,False,41,20260702_003249,no
generalist_mistral_41_b5,mistral,generalist_mistral,generalist,5,4,lack of pilot projects,lack of pilot projects,matched,corrected_from_label,False,41,20260702_003249,no
generalist_mistral_41_b6,mistral,generalist_mistral,generalist,6,5,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,corrected_from_label,False,41,20260702_003249,no
normative_mistral_41_b1,mistral,normative_mistral,normative,1,1,"power losses, quality and safety issues","power losses, quality and safety issues (Barrier 1)",matched_by_fuzzy_prefix,correct_id_fuzzy_prefix,False,41,20260702_003249,no
normative_mistral_41_b2,mistral,normative_mistral,normative,2,2,reduced reliability in DC devices,reduced reliability in DC devices (Barrier 2),matched_by_fuzzy_prefix,correct_id_fuzzy_prefix,False,41,20260702_003249,no
normative_mistral_41_b3,mistral,normative_mistral,normative,3,3,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous (Barrier 3),matched_by_fuzzy_prefix,correct_id_fuzzy_prefix,False,41,20260702_003249,no
normative_mistral_41_b4,mistral,normative_mistral,normative,4,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards) (Barrier 4)",matched_by_fuzzy_prefix,correct_id_fuzzy_prefix,False,41,20260702_003249,no
normative_mistral_41_b5,mistral,normative_mistral,normative,5,5,lack of pilot projects,lack of pilot projects (Barrier 5),matched_by_fuzzy_prefix,correct_id_fuzzy_prefix,False,41,20260702_003249,no
subject-matter_mistral_41_b1,mistral,subject-matter_mistral,subject-matter,1,1,"power losses, quality and safety issues","power losses, quality and safety issues (Barrier 1)",matched_by_fuzzy_prefix,correct_id_fuzzy_prefix,False,41,20260702_003249,no
subject-matter_mistral_41_b2,mistral,subject-matter_mistral,subject-matter,2,2,reduced reliability in DC devices,reduced reliability in DC devices (Barrier 2),matched_by_fuzzy_prefix,correct_id_fuzzy_prefix,False,41,20260702_003249,no
subject-matter_mistral_41_b3,mistral,subject-matter_mistral,subject-matter,3,3,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous (Barrier 3),matched_by_fuzzy_prefix,correct_id_fuzzy_prefix,False,41,20260702_003249,no
subject-matter_mistral_41_b4,mistral,subject-matter_mistral,subject-matter,4,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards) (Barrier 4)",matched_by_fuzzy_prefix,correct_id_fuzzy_prefix,False,41,20260702_003249,no
subject-matter_mistral_41_b5,mistral,subject-matter_mistral,subject-matter,5,5,lack of pilot projects,lack of pilot projects (Barrier 5),matched_by_fuzzy_prefix,correct_id_fuzzy_prefix,False,41,20260702_003249,no
generalist_gemma3_41_b1,gemma3,generalist_gemma3,generalist,1,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,41,20260702_003249,no
generalist_gemma3_41_b5,gemma3,generalist_gemma3,generalist,5,2,lack of pilot projects,lack of pilot projects,matched,corrected_from_label,False,41,20260702_003249,no
generalist_gemma3_41_b6,gemma3,generalist_gemma3,generalist,6,3,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,corrected_from_label,False,41,20260702_003249,no
generalist_gemma3_41_b8,gemma3,generalist_gemma3,generalist,8,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,corrected_from_label,False,41,20260702_003249,no
generalist_gemma3_41_b10,gemma3,generalist_gemma3,generalist,10,5,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,corrected_from_label,False,41,20260702_003249,no
normative_gemma3_41_b1,gemma3,normative_gemma3,normative,1,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,41,20260702_003249,no
normative_gemma3_41_b5,gemma3,normative_gemma3,normative,5,2,lack of pilot projects,lack of pilot projects,matched,corrected_from_label,False,41,20260702_003249,no
normative_gemma3_41_b6,gemma3,normative_gemma3,normative,6,3,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,corrected_from_label,False,41,20260702_003249,no
normative_gemma3_41_b8,gemma3,normative_gemma3,normative,8,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,corrected_from_label,False,41,20260702_003249,no
normative_gemma3_41_b10,gemma3,normative_gemma3,normative,10,5,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,corrected_from_label,False,41,20260702_003249,no
subject-matter_gemma3_41_b1,gemma3,subject-matter_gemma3,subject-matter,1,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,41,20260702_003249,no
subject-matter_gemma3_41_b5,gemma3,subject-matter_gemma3,subject-matter,5,2,lack of pilot projects,lack of pilot projects,matched,corrected_from_label,False,41,20260702_003249,no
subject-matter_gemma3_41_b4,gemma3,subject-matter_gemma3,subject-matter,4,3,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,corrected_from_label,False,41,20260702_003249,no
subject-matter_gemma3_41_b8,gemma3,subject-matter_gemma3,subject-matter,8,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,corrected_from_label,False,41,20260702_003249,no
subject-matter_gemma3_41_b10,gemma3,subject-matter_gemma3,subject-matter,10,5,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,corrected_from_label,False,41,20260702_003249,no
generalist_phi4_41_b1,phi4,generalist_phi4,generalist,1,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,41,20260702_003249,no
generalist_phi4_41_b3,phi4,generalist_phi4,generalist,3,3,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,correct_id,False,41,20260702_003249,no
generalist_phi4_41_b4,phi4,generalist_phi4,generalist,4,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,41,20260702_003249,no
generalist_phi4_41_b5,phi4,generalist_phi4,generalist,5,5,lack of pilot projects,lack of pilot projects,matched,correct_id,False,41,20260702_003249,no
generalist_phi4_41_b10,phi4,generalist_phi4,generalist,10,10,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,False,41,20260702_003249,no
normative_phi4_41_b1,phi4,normative_phi4,normative,1,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,41,20260702_003249,no
normative_phi4_41_b3,phi4,normative_phi4,normative,3,3,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,correct_id,False,41,20260702_003249,no
normative_phi4_41_b4,phi4,normative_phi4,normative,4,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,41,20260702_003249,no
normative_phi4_41_b8,phi4,normative_phi4,normative,8,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,False,41,20260702_003249,no
normative_phi4_41_b10,phi4,normative_phi4,normative,10,10,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,False,41,20260702_003249,no
subject-matter_phi4_41_b1,phi4,subject-matter_phi4,subject-matter,1,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,41,20260702_003249,no
subject-matter_phi4_41_b3,phi4,subject-matter_phi4,subject-matter,3,2,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,corrected_from_label,False,41,20260702_003249,no
