row_id,base_model,variant_id,model,barrier_id,model_barrier_id,official_label,model_label,label_status,barrier_id_status,is_hallucinated,similarity,iteration,timestamp,truncated,condition,anchor_type,anchor_level
ANCHOR_NUM_HIGH_llama_generalist_03_b1_20260703_161659,llama,llama_generalist,generalist,1,1,"power losses, quality and safety issues","Power losses, quality, and safety issues",matched,correct_id,False,1.0,3,20260703_161659,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_llama_generalist_03_b2_20260703_161659,llama,llama_generalist,generalist,2,2,reduced reliability in DC devices,Reduced reliability in DC devices,matched,correct_id,False,1.0,3,20260703_161659,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_llama_generalist_03_b3_20260703_161659,llama,llama_generalist,generalist,3,3,lack of use-cases in which DC is advantageous,Lack of use-cases in which DC is advantageous,matched,correct_id,False,1.0,3,20260703_161659,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_llama_generalist_03_b4_20260703_161659,llama,llama_generalist,generalist,4,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertainty about utility interaction (net metering, utility ownership, and agreed standards)",matched_by_fuzzy_prefix,correct_id_fuzzy_prefix,False,0.901,3,20260703_161659,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_llama_generalist_03_b5_20260703_161659,llama,llama_generalist,generalist,5,5,lack of pilot projects,Lack of pilot projects,matched,correct_id,False,1.0,3,20260703_161659,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_llama_normative_03_b1_20260703_161659,llama,llama_normative,normative,1,1,"power losses, quality and safety issues","Power losses, quality, and safety issues",matched,correct_id,False,1.0,3,20260703_161659,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_llama_normative_03_b2_20260703_161659,llama,llama_normative,normative,2,2,reduced reliability in DC devices,Reduced reliability in DC devices,matched,correct_id,False,1.0,3,20260703_161659,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_llama_normative_03_b3_20260703_161659,llama,llama_normative,normative,3,3,lack of use-cases in which DC is advantageous,Lack of use-cases where DC is advantageous,matched_by_fuzzy_prefix,correct_id_fuzzy_prefix,False,0.897,3,20260703_161659,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_llama_normative_03_b4_20260703_161659,llama,llama_normative,normative,4,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,1.0,3,20260703_161659,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_llama_normative_03_b5_20260703_161659,llama,llama_normative,normative,5,5,lack of pilot projects,Lack of pilot projects,matched,correct_id,False,1.0,3,20260703_161659,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_llama_subject-matter_03_b1_20260703_161659,llama,llama_subject-matter,subject-matter,1,1,"power losses, quality and safety issues","Power losses, quality and safety issues",matched,correct_id,False,1.0,3,20260703_161659,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_llama_subject-matter_03_b2_20260703_161659,llama,llama_subject-matter,subject-matter,2,2,reduced reliability in DC devices,Reduced reliability in DC devices,matched,correct_id,False,1.0,3,20260703_161659,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_llama_subject-matter_03_b3_20260703_161659,llama,llama_subject-matter,subject-matter,3,3,lack of use-cases in which DC is advantageous,Lack of use-cases in which DC is advantageous,matched,correct_id,False,1.0,3,20260703_161659,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_llama_subject-matter_03_b4_20260703_161659,llama,llama_subject-matter,subject-matter,4,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,1.0,3,20260703_161659,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_llama_subject-matter_03_b5_20260703_161659,llama,llama_subject-matter,subject-matter,5,5,lack of pilot projects,Lack of pilot projects,matched,correct_id,False,1.0,3,20260703_161659,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_mistral_generalist_03_b1_20260703_161659,mistral,mistral_generalist,generalist,1,1,"power losses, quality and safety issues","Power losses, quality, and safety issues - The concern about power losses and the quality of DC systems is a significant barrier due to potential energy waste and safety risks associated with voltage spikes or other malfunctions.",matched_by_fuzzy_prefix,correct_id_fuzzy_prefix,False,1.0,3,20260703_161659,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_mistral_generalist_03_b2_20260703_161659,mistral,mistral_generalist,generalist,2,2,reduced reliability in DC devices,Reduced reliability in DC devices - The perceived lack of reliability in DC devices compared to their AC counterparts can lead to hesitance in adopting DC technologies for widespread use.,matched_by_fuzzy_prefix,correct_id_fuzzy_prefix,False,1.0,3,20260703_161659,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_mistral_generalist_03_b3_20260703_161659,mistral,mistral_generalist,generalist,3,3,lack of use-cases in which DC is advantageous,"Lack of use-cases in which DC is advantageous - There needs to be a clear demonstration of the benefits and advantages of using DC over AC in various applications, as this will help drive adoption and interest in DC technology.",matched_by_fuzzy_prefix,correct_id_fuzzy_prefix,False,1.0,3,20260703_161659,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_mistral_generalist_03_b4_20260703_161659,mistral,mistral_generalist,generalist,4,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards) - Clarifying the role of utilities in the transition to DC systems, including net metering policies, utility ownership, and standardization, is essential for fostering a conducive environment for widespread adoption.",matched_by_fuzzy_prefix,correct_id_fuzzy_prefix,False,1.0,3,20260703_161659,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_mistral_generalist_03_b5_20260703_161659,mistral,mistral_generalist,generalist,5,5,lack of pilot projects,Lack of pilot projects - The absence of successful pilot projects demonstrating the practicality and efficiency of DC technology can make it difficult for stakeholders to invest in and adopt these solutions.,matched_by_fuzzy_prefix,correct_id_fuzzy_prefix,False,1.0,3,20260703_161659,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_mistral_normative_03_b1_20260703_161659,mistral,mistral_normative,normative,1,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,1.0,3,20260703_161659,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_mistral_normative_03_b2_20260703_161659,mistral,mistral_normative,normative,2,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,1.0,3,20260703_161659,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_mistral_normative_03_b3_20260703_161659,mistral,mistral_normative,normative,3,3,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,correct_id,False,1.0,3,20260703_161659,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_mistral_normative_03_b4_20260703_161659,mistral,mistral_normative,normative,4,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,1.0,3,20260703_161659,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_mistral_normative_03_b5_20260703_161659,mistral,mistral_normative,normative,5,5,lack of pilot projects,lack of pilot projects,matched,correct_id,False,1.0,3,20260703_161659,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_mistral_subject-matter_03_b1_20260703_161659,mistral,mistral_subject-matter,subject-matter,1,1,"power losses, quality and safety issues","power losses, quality and safety issues (barrier number 1)",matched_by_fuzzy_prefix,correct_id_fuzzy_prefix,False,1.0,3,20260703_161659,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_mistral_subject-matter_03_b2_20260703_161659,mistral,mistral_subject-matter,subject-matter,2,2,reduced reliability in DC devices,reduced reliability in DC devices (barrier number 2),matched_by_fuzzy_prefix,correct_id_fuzzy_prefix,False,1.0,3,20260703_161659,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_mistral_subject-matter_03_b3_20260703_161659,mistral,mistral_subject-matter,subject-matter,3,3,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous (barrier number 3),matched_by_fuzzy_prefix,correct_id_fuzzy_prefix,False,1.0,3,20260703_161659,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_mistral_subject-matter_03_b4_20260703_161659,mistral,mistral_subject-matter,subject-matter,4,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards) (barrier number 4)",matched_by_fuzzy_prefix,correct_id_fuzzy_prefix,False,1.0,3,20260703_161659,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_mistral_subject-matter_03_b11_20260703_161659,mistral,mistral_subject-matter,subject-matter,11,5,high costs of DC solutions,high costs of DC solutions (barrier number 10),matched_by_fuzzy_prefix,corrected_from_fuzzy_prefix,False,1.0,3,20260703_161659,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_gemma3_generalist_03_b1_20260703_161659,gemma3,gemma3_generalist,generalist,1,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,1.0,3,20260703_161659,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_gemma3_generalist_03_b3_20260703_161659,gemma3,gemma3_generalist,generalist,3,2,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,corrected_from_label,False,1.0,3,20260703_161659,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_gemma3_generalist_03_b6_20260703_161659,gemma3,gemma3_generalist,generalist,6,3,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,corrected_from_label,False,1.0,3,20260703_161659,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_gemma3_generalist_03_b8_20260703_161659,gemma3,gemma3_generalist,generalist,8,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,corrected_from_label,False,1.0,3,20260703_161659,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_gemma3_generalist_03_b10_20260703_161659,gemma3,gemma3_generalist,generalist,10,5,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,corrected_from_label,False,1.0,3,20260703_161659,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_gemma3_normative_03_b1_20260703_161659,gemma3,gemma3_normative,normative,1,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,1.0,3,20260703_161659,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_gemma3_normative_03_b3_20260703_161659,gemma3,gemma3_normative,normative,3,2,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,corrected_from_label,False,1.0,3,20260703_161659,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_gemma3_normative_03_b4_20260703_161659,gemma3,gemma3_normative,normative,4,3,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,corrected_from_label,False,1.0,3,20260703_161659,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_gemma3_normative_03_b8_20260703_161659,gemma3,gemma3_normative,normative,8,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,corrected_from_label,False,1.0,3,20260703_161659,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_gemma3_normative_03_b10_20260703_161659,gemma3,gemma3_normative,normative,10,5,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,corrected_from_label,False,1.0,3,20260703_161659,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_gemma3_subject-matter_03_b1_20260703_161659,gemma3,gemma3_subject-matter,subject-matter,1,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,1.0,3,20260703_161659,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_gemma3_subject-matter_03_b3_20260703_161659,gemma3,gemma3_subject-matter,subject-matter,3,2,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,corrected_from_label,False,1.0,3,20260703_161659,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_gemma3_subject-matter_03_b4_20260703_161659,gemma3,gemma3_subject-matter,subject-matter,4,3,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,corrected_from_label,False,1.0,3,20260703_161659,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_gemma3_subject-matter_03_b8_20260703_161659,gemma3,gemma3_subject-matter,subject-matter,8,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,corrected_from_label,False,1.0,3,20260703_161659,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_gemma3_subject-matter_03_b10_20260703_161659,gemma3,gemma3_subject-matter,subject-matter,10,5,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,corrected_from_label,False,1.0,3,20260703_161659,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_phi4_generalist_04_b1_20260703_162357,phi4,phi4_generalist,generalist,1,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,1.0,4,20260703_162357,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_phi4_generalist_04_b2_20260703_162357,phi4,phi4_generalist,generalist,2,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,1.0,4,20260703_162357,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_phi4_generalist_04_b4_20260703_162357,phi4,phi4_generalist,generalist,4,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,1.0,4,20260703_162357,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_phi4_generalist_04_b5_20260703_162357,phi4,phi4_generalist,generalist,5,5,lack of pilot projects,lack of pilot projects,matched,correct_id,False,1.0,4,20260703_162357,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_phi4_generalist_04_b10_20260703_162357,phi4,phi4_generalist,generalist,10,10,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,False,1.0,4,20260703_162357,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_phi4_normative_04_b1_20260703_162357,phi4,phi4_normative,normative,1,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,1.0,4,20260703_162357,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_phi4_normative_04_b2_20260703_162357,phi4,phi4_normative,normative,2,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,1.0,4,20260703_162357,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_phi4_normative_04_b3_20260703_162357,phi4,phi4_normative,normative,3,3,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,correct_id,False,1.0,4,20260703_162357,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_phi4_normative_04_b4_20260703_162357,phi4,phi4_normative,normative,4,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,1.0,4,20260703_162357,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_phi4_normative_04_b5_20260703_162357,phi4,phi4_normative,normative,5,5,lack of pilot projects,lack of pilot projects,matched,correct_id,False,1.0,4,20260703_162357,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_phi4_subject-matter_04_b1_20260703_162357,phi4,phi4_subject-matter,subject-matter,1,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,1.0,4,20260703_162357,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_phi4_subject-matter_04_b2_20260703_162357,phi4,phi4_subject-matter,subject-matter,2,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,1.0,4,20260703_162357,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_phi4_subject-matter_04_b4_20260703_162357,phi4,phi4_subject-matter,subject-matter,4,3,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,corrected_from_label,False,1.0,4,20260703_162357,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_phi4_subject-matter_04_b5_20260703_162357,phi4,phi4_subject-matter,subject-matter,5,4,lack of pilot projects,lack of pilot projects,matched,corrected_from_label,False,1.0,4,20260703_162357,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_phi4_subject-matter_04_b10_20260703_162357,phi4,phi4_subject-matter,subject-matter,10,5,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,corrected_from_label,False,1.0,4,20260703_162357,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_llama_generalist_04_b1_20260703_162357,llama,llama_generalist,generalist,1,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,1.0,4,20260703_162357,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_llama_generalist_04_b2_20260703_162357,llama,llama_generalist,generalist,2,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,1.0,4,20260703_162357,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_llama_generalist_04_b4_20260703_162357,llama,llama_generalist,generalist,4,3,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertainty in utility interaction (net metering, utility ownership, and agreed standards)",matched_by_fuzzy_prefix,corrected_from_fuzzy_prefix,False,0.938,4,20260703_162357,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_llama_generalist_04_b5_20260703_162357,llama,llama_generalist,generalist,5,4,lack of pilot projects,lack of pilot projects,matched,corrected_from_label,False,1.0,4,20260703_162357,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_llama_generalist_04_b6_20260703_162357,llama,llama_generalist,generalist,6,5,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,corrected_from_label,False,1.0,4,20260703_162357,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_llama_normative_04_b1_20260703_162357,llama,llama_normative,normative,1,1,"power losses, quality and safety issues","power losses, quality, and safety issues",matched,correct_id,False,1.0,4,20260703_162357,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_llama_normative_04_b2_20260703_162357,llama,llama_normative,normative,2,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,1.0,4,20260703_162357,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_llama_normative_04_b4_20260703_162357,llama,llama_normative,normative,4,3,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertainty in utility interaction (net metering, utility ownership, and agreed standards)",matched_by_fuzzy_prefix,corrected_from_fuzzy_prefix,False,0.938,4,20260703_162357,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_llama_normative_04_b5_20260703_162357,llama,llama_normative,normative,5,4,lack of pilot projects,lack of pilot projects,matched,corrected_from_label,False,1.0,4,20260703_162357,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_llama_normative_04_b6_20260703_162357,llama,llama_normative,normative,6,5,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,corrected_from_label,False,1.0,4,20260703_162357,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_llama_subject-matter_04_b1_20260703_162357,llama,llama_subject-matter,subject-matter,1,1,"power losses, quality and safety issues","Power losses, quality, and safety issues",matched,correct_id,False,1.0,4,20260703_162357,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_llama_subject-matter_04_b2_20260703_162357,llama,llama_subject-matter,subject-matter,2,2,reduced reliability in DC devices,Reduced reliability in DC devices,matched,correct_id,False,1.0,4,20260703_162357,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_llama_subject-matter_04_b3_20260703_162357,llama,llama_subject-matter,subject-matter,3,3,lack of use-cases in which DC is advantageous,Lack of use-cases where DC is advantageous,matched_by_fuzzy_prefix,correct_id_fuzzy_prefix,False,0.897,4,20260703_162357,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_llama_subject-matter_04_b4_20260703_162357,llama,llama_subject-matter,subject-matter,4,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,1.0,4,20260703_162357,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_llama_subject-matter_04_b11_20260703_162357,llama,llama_subject-matter,subject-matter,11,5,high costs of DC solutions,High costs of DC solutions,matched,corrected_from_label,False,1.0,4,20260703_162357,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_mistral_generalist_04_b1_20260703_162357,mistral,mistral_generalist,generalist,1,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,1.0,4,20260703_162357,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_mistral_generalist_04_b2_20260703_162357,mistral,mistral_generalist,generalist,2,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,1.0,4,20260703_162357,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_mistral_generalist_04_b3_20260703_162357,mistral,mistral_generalist,generalist,3,3,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,correct_id,False,1.0,4,20260703_162357,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_mistral_generalist_04_b4_20260703_162357,mistral,mistral_generalist,generalist,4,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,1.0,4,20260703_162357,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_mistral_generalist_04_b5_20260703_162357,mistral,mistral_generalist,generalist,5,5,lack of pilot projects,lack of pilot projects,matched,correct_id,False,1.0,4,20260703_162357,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_mistral_normative_04_b1_20260703_162357,mistral,mistral_normative,normative,1,1,"power losses, quality and safety issues","power losses, quality and safety issues (Barrier 1)",matched_by_fuzzy_prefix,correct_id_fuzzy_prefix,False,1.0,4,20260703_162357,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_mistral_normative_04_b2_20260703_162357,mistral,mistral_normative,normative,2,2,reduced reliability in DC devices,reduced reliability in DC devices (Barrier 2),matched_by_fuzzy_prefix,correct_id_fuzzy_prefix,False,1.0,4,20260703_162357,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_mistral_normative_04_b3_20260703_162357,mistral,mistral_normative,normative,3,3,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous (Barrier 3),matched_by_fuzzy_prefix,correct_id_fuzzy_prefix,False,1.0,4,20260703_162357,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_mistral_normative_04_b4_20260703_162357,mistral,mistral_normative,normative,4,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards) (Barrier 4)",matched_by_fuzzy_prefix,correct_id_fuzzy_prefix,False,1.0,4,20260703_162357,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_mistral_normative_04_b5_20260703_162357,mistral,mistral_normative,normative,5,5,lack of pilot projects,lack of pilot projects (Barrier 5),matched_by_fuzzy_prefix,correct_id_fuzzy_prefix,False,1.0,4,20260703_162357,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_mistral_subject-matter_04_b1_20260703_162357,mistral,mistral_subject-matter,subject-matter,1,1,"power losses, quality and safety issues","power losses, quality, and safety issues",matched,correct_id,False,1.0,4,20260703_162357,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_mistral_subject-matter_04_b2_20260703_162357,mistral,mistral_subject-matter,subject-matter,2,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,1.0,4,20260703_162357,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_mistral_subject-matter_04_b3_20260703_162357,mistral,mistral_subject-matter,subject-matter,3,3,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,correct_id,False,1.0,4,20260703_162357,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_mistral_subject-matter_04_b4_20260703_162357,mistral,mistral_subject-matter,subject-matter,4,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,1.0,4,20260703_162357,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_mistral_subject-matter_04_b5_20260703_162357,mistral,mistral_subject-matter,subject-matter,5,5,lack of pilot projects,lack of pilot projects,matched,correct_id,False,1.0,4,20260703_162357,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_gemma3_generalist_04_b1_20260703_162357,gemma3,gemma3_generalist,generalist,1,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,1.0,4,20260703_162357,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_gemma3_generalist_04_b3_20260703_162357,gemma3,gemma3_generalist,generalist,3,2,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,corrected_from_label,False,1.0,4,20260703_162357,no,ANCHORED,ANCHOR_NUM_HIGH,high
ANCHOR_NUM_HIGH_gemma3_generalist_04_b4_20260703_162357,gemma3,gemma3_generalist,generalist,4,3,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,corrected_from_label,False,1.0,4,20260703_162357,no,ANCHORED,ANCHOR_NUM_HIGH,high
