row_id,base_model,variant_id,model,dc_solution,rating,label,iteration,timestamp,condition,bias_type,anchor_level,source
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_llama_normative_01_20250821_223402,llama,llama_normative,normative,LVAC-LVDC interlink converter,4,Very important,1,20250821_223402,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_llama_subject_matter2_01_20250821_223402,llama,llama_subject_matter2,subject_matter2,LVAC-LVDC interlink converter,3,Important,1,20250821_223402,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_llama_subject_matter_01_20250821_223402,llama,llama_subject_matter,subject_matter,LVAC-LVDC interlink converter,4,Very important,1,20250821_223402,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_mistral_generalist2_01_20250821_223402,mistral,mistral_generalist2,generalist2,LVAC-LVDC interlink converter,3,Important,1,20250821_223402,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_mistral_generalist_01_20250821_223402,mistral,mistral_generalist,generalist,LVAC-LVDC interlink converter,3,Important,1,20250821_223402,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_mistral_normative2_01_20250821_223402,mistral,mistral_normative2,normative2,LVAC-LVDC interlink converter,4,Very important,1,20250821_223402,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_mistral_normative_01_20250821_223402,mistral,mistral_normative,normative,LVAC-LVDC interlink converter,3,Important,1,20250821_223402,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_mistral_subject_matter2_01_20250821_223402,mistral,mistral_subject_matter2,subject_matter2,LVAC-LVDC interlink converter,4,Very important,1,20250821_223402,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_mistral_subject_matter_01_20250821_223402,mistral,mistral_subject_matter,subject_matter,LVAC-LVDC interlink converter,4,Very important,1,20250821_223402,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_phi4_generalist2_01_20250821_223402,phi4,phi4_generalist2,generalist2,LVAC-LVDC interlink converter,4,Very important,1,20250821_223402,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_phi4_generalist_01_20250821_223402,phi4,phi4_generalist,generalist,LVAC-LVDC interlink converter,3,Important,1,20250821_223402,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_phi4_normative2_01_20250821_223402,phi4,phi4_normative2,normative2,LVAC-LVDC interlink converter,4,Very important,1,20250821_223402,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_phi4_normative_01_20250821_223402,phi4,phi4_normative,normative,LVAC-LVDC interlink converter,3,Important,1,20250821_223402,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_phi4_subject_matter2_01_20250821_223402,phi4,phi4_subject_matter2,subject_matter2,LVAC-LVDC interlink converter,4,Very important,1,20250821_223402,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_phi4_subject_matter_01_20250821_223402,phi4,phi4_subject_matter,subject_matter,LVAC-LVDC interlink converter,4,Very important,1,20250821_223402,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_gemma3_generalist2_02_20250821_223836,gemma3,gemma3_generalist2,generalist2,LVAC-LVDC interlink converter,3,Important,2,20250821_223836,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_gemma3_generalist_02_20250821_223836,gemma3,gemma3_generalist,generalist,LVAC-LVDC interlink converter,3,Important,2,20250821_223836,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_gemma3_normative2_02_20250821_223836,gemma3,gemma3_normative2,normative2,LVAC-LVDC interlink converter,3,Important,2,20250821_223836,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_gemma3_normative_02_20250821_223836,gemma3,gemma3_normative,normative,LVAC-LVDC interlink converter,3,Important,2,20250821_223836,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_gemma3_subject_matter2_02_20250821_223836,gemma3,gemma3_subject_matter2,subject_matter2,LVAC-LVDC interlink converter,3,Important,2,20250821_223836,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_gemma3_subject_matter_02_20250821_223836,gemma3,gemma3_subject_matter,subject_matter,LVAC-LVDC interlink converter,3,Important,2,20250821_223836,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_llama_generalist2_02_20250821_223836,llama,llama_generalist2,generalist2,LVAC-LVDC interlink converter,3,Important,2,20250821_223836,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_llama_generalist_02_20250821_223836,llama,llama_generalist,generalist,LVAC-LVDC interlink converter,3,Important,2,20250821_223836,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_llama_normative2_02_20250821_223836,llama,llama_normative2,normative2,LVAC-LVDC interlink converter,3,Important,2,20250821_223836,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_llama_normative_02_20250821_223836,llama,llama_normative,normative,LVAC-LVDC interlink converter,3,Important,2,20250821_223836,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_llama_subject_matter2_02_20250821_223836,llama,llama_subject_matter2,subject_matter2,LVAC-LVDC interlink converter,3,Important,2,20250821_223836,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_llama_subject_matter_02_20250821_223836,llama,llama_subject_matter,subject_matter,LVAC-LVDC interlink converter,3,Important,2,20250821_223836,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_mistral_generalist2_02_20250821_223836,mistral,mistral_generalist2,generalist2,LVAC-LVDC interlink converter,3,Important,2,20250821_223836,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_mistral_generalist_02_20250821_223836,mistral,mistral_generalist,generalist,LVAC-LVDC interlink converter,3,Important,2,20250821_223836,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_mistral_normative2_02_20250821_223836,mistral,mistral_normative2,normative2,LVAC-LVDC interlink converter,3,Important,2,20250821_223836,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_mistral_normative_02_20250821_223836,mistral,mistral_normative,normative,LVAC-LVDC interlink converter,3,Important,2,20250821_223836,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_mistral_subject_matter2_02_20250821_223836,mistral,mistral_subject_matter2,subject_matter2,LVAC-LVDC interlink converter,3,Important,2,20250821_223836,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_mistral_subject_matter_02_20250821_223836,mistral,mistral_subject_matter,subject_matter,LVAC-LVDC interlink converter,3,Important,2,20250821_223836,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_phi4_generalist2_02_20250821_223836,phi4,phi4_generalist2,generalist2,LVAC-LVDC interlink converter,4,Very important,2,20250821_223836,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_phi4_generalist_02_20250821_223836,phi4,phi4_generalist,generalist,LVAC-LVDC interlink converter,3,Important,2,20250821_223836,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_phi4_normative2_02_20250821_223836,phi4,phi4_normative2,normative2,LVAC-LVDC interlink converter,4,Very important,2,20250821_223836,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_phi4_normative_02_20250821_223836,phi4,phi4_normative,normative,LVAC-LVDC interlink converter,4,Very important,2,20250821_223836,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_phi4_subject_matter2_02_20250821_223836,phi4,phi4_subject_matter2,subject_matter2,LVAC-LVDC interlink converter,3,Important,2,20250821_223836,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_phi4_subject_matter_02_20250821_223836,phi4,phi4_subject_matter,subject_matter,LVAC-LVDC interlink converter,4,Very important,2,20250821_223836,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_gemma3_generalist2_03_20250821_224336,gemma3,gemma3_generalist2,generalist2,LVAC-LVDC interlink converter,3,Important,3,20250821_224336,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_gemma3_generalist_03_20250821_224336,gemma3,gemma3_generalist,generalist,LVAC-LVDC interlink converter,3,Important,3,20250821_224336,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_gemma3_normative2_03_20250821_224336,gemma3,gemma3_normative2,normative2,LVAC-LVDC interlink converter,3,Important,3,20250821_224336,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_gemma3_normative_03_20250821_224336,gemma3,gemma3_normative,normative,LVAC-LVDC interlink converter,3,Important,3,20250821_224336,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_gemma3_subject_matter2_03_20250821_224336,gemma3,gemma3_subject_matter2,subject_matter2,LVAC-LVDC interlink converter,3,Important,3,20250821_224336,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_gemma3_subject_matter_03_20250821_224336,gemma3,gemma3_subject_matter,subject_matter,LVAC-LVDC interlink converter,3,Important,3,20250821_224336,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_llama_generalist2_03_20250821_224336,llama,llama_generalist2,generalist2,LVAC-LVDC interlink converter,4,Very important,3,20250821_224336,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_llama_generalist_03_20250821_224336,llama,llama_generalist,generalist,LVAC-LVDC interlink converter,4,Very important,3,20250821_224336,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_llama_normative2_03_20250821_224336,llama,llama_normative2,normative2,LVAC-LVDC interlink converter,3,Important,3,20250821_224336,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_llama_normative_03_20250821_224336,llama,llama_normative,normative,LVAC-LVDC interlink converter,3,Important,3,20250821_224336,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_llama_subject_matter2_03_20250821_224336,llama,llama_subject_matter2,subject_matter2,LVAC-LVDC interlink converter,4,Very important,3,20250821_224336,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_llama_subject_matter_03_20250821_224336,llama,llama_subject_matter,subject_matter,LVAC-LVDC interlink converter,4,Very important,3,20250821_224336,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_mistral_generalist2_03_20250821_224336,mistral,mistral_generalist2,generalist2,LVAC-LVDC interlink converter,3,Important,3,20250821_224336,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_mistral_generalist_03_20250821_224336,mistral,mistral_generalist,generalist,LVAC-LVDC interlink converter,3,Important,3,20250821_224336,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_mistral_normative2_03_20250821_224336,mistral,mistral_normative2,normative2,LVAC-LVDC interlink converter,3,Important,3,20250821_224336,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_mistral_normative_03_20250821_224336,mistral,mistral_normative,normative,LVAC-LVDC interlink converter,3,Important,3,20250821_224336,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_mistral_subject_matter2_03_20250821_224336,mistral,mistral_subject_matter2,subject_matter2,LVAC-LVDC interlink converter,3,Important,3,20250821_224336,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_mistral_subject_matter_03_20250821_224336,mistral,mistral_subject_matter,subject_matter,LVAC-LVDC interlink converter,3,Important,3,20250821_224336,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_phi4_generalist2_03_20250821_224336,phi4,phi4_generalist2,generalist2,LVAC-LVDC interlink converter,4,Very important,3,20250821_224336,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_phi4_generalist_03_20250821_224336,phi4,phi4_generalist,generalist,LVAC-LVDC interlink converter,3,Important,3,20250821_224336,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_phi4_normative2_03_20250821_224336,phi4,phi4_normative2,normative2,LVAC-LVDC interlink converter,4,Very important,3,20250821_224336,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_phi4_normative_03_20250821_224336,phi4,phi4_normative,normative,LVAC-LVDC interlink converter,4,Very important,3,20250821_224336,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_phi4_subject_matter2_03_20250821_224336,phi4,phi4_subject_matter2,subject_matter2,LVAC-LVDC interlink converter,4,Very important,3,20250821_224336,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_phi4_subject_matter_03_20250821_224336,phi4,phi4_subject_matter,subject_matter,LVAC-LVDC interlink converter,4,Very important,3,20250821_224336,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_gemma3_generalist2_04_20250821_224913,gemma3,gemma3_generalist2,generalist2,LVAC-LVDC interlink converter,3,Important,4,20250821_224913,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_gemma3_generalist_04_20250821_224913,gemma3,gemma3_generalist,generalist,LVAC-LVDC interlink converter,3,Important,4,20250821_224913,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_gemma3_normative2_04_20250821_224913,gemma3,gemma3_normative2,normative2,LVAC-LVDC interlink converter,3,Important,4,20250821_224913,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_gemma3_normative_04_20250821_224913,gemma3,gemma3_normative,normative,LVAC-LVDC interlink converter,3,Important,4,20250821_224913,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_gemma3_subject_matter2_04_20250821_224913,gemma3,gemma3_subject_matter2,subject_matter2,LVAC-LVDC interlink converter,3,Important,4,20250821_224913,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_gemma3_subject_matter_04_20250821_224913,gemma3,gemma3_subject_matter,subject_matter,LVAC-LVDC interlink converter,3,Important,4,20250821_224913,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_llama_generalist2_04_20250821_224913,llama,llama_generalist2,generalist2,LVAC-LVDC interlink converter,3,Important,4,20250821_224913,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_llama_generalist_04_20250821_224913,llama,llama_generalist,generalist,LVAC-LVDC interlink converter,3,Important,4,20250821_224913,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_llama_normative2_04_20250821_224913,llama,llama_normative2,normative2,LVAC-LVDC interlink converter,4,Very important,4,20250821_224913,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_llama_normative_04_20250821_224913,llama,llama_normative,normative,LVAC-LVDC interlink converter,3,Important,4,20250821_224913,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_llama_subject_matter2_04_20250821_224913,llama,llama_subject_matter2,subject_matter2,LVAC-LVDC interlink converter,3,Important,4,20250821_224913,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_llama_subject_matter_04_20250821_224913,llama,llama_subject_matter,subject_matter,LVAC-LVDC interlink converter,4,Very important,4,20250821_224913,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_mistral_generalist2_04_20250821_224913,mistral,mistral_generalist2,generalist2,LVAC-LVDC interlink converter,3,Important,4,20250821_224913,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_mistral_generalist_04_20250821_224913,mistral,mistral_generalist,generalist,LVAC-LVDC interlink converter,3,Important,4,20250821_224913,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_mistral_normative2_04_20250821_224913,mistral,mistral_normative2,normative2,LVAC-LVDC interlink converter,3,Important,4,20250821_224913,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_mistral_normative_04_20250821_224913,mistral,mistral_normative,normative,LVAC-LVDC interlink converter,3,Important,4,20250821_224913,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_mistral_subject_matter2_04_20250821_224913,mistral,mistral_subject_matter2,subject_matter2,LVAC-LVDC interlink converter,4,Very important,4,20250821_224913,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_mistral_subject_matter_04_20250821_224913,mistral,mistral_subject_matter,subject_matter,LVAC-LVDC interlink converter,3,Important,4,20250821_224913,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_phi4_generalist2_04_20250821_224913,phi4,phi4_generalist2,generalist2,LVAC-LVDC interlink converter,3,Important,4,20250821_224913,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_phi4_generalist_04_20250821_224913,phi4,phi4_generalist,generalist,LVAC-LVDC interlink converter,3,Important,4,20250821_224913,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_phi4_normative2_04_20250821_224913,phi4,phi4_normative2,normative2,LVAC-LVDC interlink converter,4,Very important,4,20250821_224913,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_phi4_normative_04_20250821_224913,phi4,phi4_normative,normative,LVAC-LVDC interlink converter,4,Very important,4,20250821_224913,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_phi4_subject_matter2_04_20250821_224913,phi4,phi4_subject_matter2,subject_matter2,LVAC-LVDC interlink converter,4,Very important,4,20250821_224913,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_phi4_subject_matter_04_20250821_224913,phi4,phi4_subject_matter,subject_matter,LVAC-LVDC interlink converter,4,Very important,4,20250821_224913,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_gemma3_generalist2_05_20250821_230109,gemma3,gemma3_generalist2,generalist2,LVAC-LVDC interlink converter,3,Important,5,20250821_230109,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_gemma3_generalist_05_20250821_230109,gemma3,gemma3_generalist,generalist,LVAC-LVDC interlink converter,3,Important,5,20250821_230109,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_gemma3_normative2_05_20250821_230109,gemma3,gemma3_normative2,normative2,LVAC-LVDC interlink converter,3,Important,5,20250821_230109,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_gemma3_normative_05_20250821_230109,gemma3,gemma3_normative,normative,LVAC-LVDC interlink converter,3,Important,5,20250821_230109,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_gemma3_subject_matter2_05_20250821_230109,gemma3,gemma3_subject_matter2,subject_matter2,LVAC-LVDC interlink converter,3,Important,5,20250821_230109,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_gemma3_subject_matter_05_20250821_230109,gemma3,gemma3_subject_matter,subject_matter,LVAC-LVDC interlink converter,3,Important,5,20250821_230109,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_llama_generalist2_05_20250821_230109,llama,llama_generalist2,generalist2,LVAC-LVDC interlink converter,4,Very important,5,20250821_230109,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_llama_generalist_05_20250821_230109,llama,llama_generalist,generalist,LVAC-LVDC interlink converter,3,Important,5,20250821_230109,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_llama_normative2_05_20250821_230109,llama,llama_normative2,normative2,LVAC-LVDC interlink converter,3,Important,5,20250821_230109,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_llama_normative_05_20250821_230109,llama,llama_normative,normative,LVAC-LVDC interlink converter,3,Important,5,20250821_230109,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_llama_subject_matter2_05_20250821_230109,llama,llama_subject_matter2,subject_matter2,LVAC-LVDC interlink converter,3,Important,5,20250821_230109,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_llama_subject_matter_05_20250821_230109,llama,llama_subject_matter,subject_matter,LVAC-LVDC interlink converter,4,Very important,5,20250821_230109,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_mistral_generalist2_05_20250821_230109,mistral,mistral_generalist2,generalist2,LVAC-LVDC interlink converter,3,Important,5,20250821_230109,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_mistral_generalist_05_20250821_230109,mistral,mistral_generalist,generalist,LVAC-LVDC interlink converter,3,Important,5,20250821_230109,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_mistral_normative2_05_20250821_230109,mistral,mistral_normative2,normative2,LVAC-LVDC interlink converter,3,Important,5,20250821_230109,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_mistral_normative_05_20250821_230109,mistral,mistral_normative,normative,LVAC-LVDC interlink converter,3,Important,5,20250821_230109,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_mistral_subject_matter2_05_20250821_230109,mistral,mistral_subject_matter2,subject_matter2,LVAC-LVDC interlink converter,3,Important,5,20250821_230109,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_mistral_subject_matter_05_20250821_230109,mistral,mistral_subject_matter,subject_matter,LVAC-LVDC interlink converter,3,Important,5,20250821_230109,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_phi4_generalist2_05_20250821_230109,phi4,phi4_generalist2,generalist2,LVAC-LVDC interlink converter,4,Very important,5,20250821_230109,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_phi4_generalist_05_20250821_230109,phi4,phi4_generalist,generalist,LVAC-LVDC interlink converter,4,Very important,5,20250821_230109,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_phi4_normative2_05_20250821_230109,phi4,phi4_normative2,normative2,LVAC-LVDC interlink converter,4,Very important,5,20250821_230109,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_phi4_normative_05_20250821_230109,phi4,phi4_normative,normative,LVAC-LVDC interlink converter,4,Very important,5,20250821_230109,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_phi4_subject_matter2_05_20250821_230109,phi4,phi4_subject_matter2,subject_matter2,LVAC-LVDC interlink converter,4,Very important,5,20250821_230109,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_phi4_subject_matter_05_20250821_230109,phi4,phi4_subject_matter,subject_matter,LVAC-LVDC interlink converter,4,Very important,5,20250821_230109,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_gemma3_generalist2_06_20250821_230526,gemma3,gemma3_generalist2,generalist2,LVAC-LVDC interlink converter,3,Important,6,20250821_230526,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_gemma3_generalist_06_20250821_230526,gemma3,gemma3_generalist,generalist,LVAC-LVDC interlink converter,3,Important,6,20250821_230526,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_gemma3_normative2_06_20250821_230526,gemma3,gemma3_normative2,normative2,LVAC-LVDC interlink converter,3,Important,6,20250821_230526,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_gemma3_normative_06_20250821_230526,gemma3,gemma3_normative,normative,LVAC-LVDC interlink converter,3,Important,6,20250821_230526,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_gemma3_subject_matter2_06_20250821_230526,gemma3,gemma3_subject_matter2,subject_matter2,LVAC-LVDC interlink converter,3,Important,6,20250821_230526,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_gemma3_subject_matter_06_20250821_230526,gemma3,gemma3_subject_matter,subject_matter,LVAC-LVDC interlink converter,3,Important,6,20250821_230526,BIASED,BIAS_NUM_HIGH,high,llm
