row_id,variant_id,base_model,model,rating,label,iteration,timestamp
mistral_generalist_28_20250806_004005,mistral_generalist,mistral,generalist,3,Feasible,28,20250806_004005
mistral_generalist2_28_20250806_004005,mistral_generalist2,mistral,generalist2,3,Feasible,28,20250806_004005
mistral_normative_28_20250806_004005,mistral_normative,mistral,normative,3,Feasible,28,20250806_004005
mistral_normative2_28_20250806_004005,mistral_normative2,mistral,normative2,3,Feasible,28,20250806_004005
mistral_subject_matter_28_20250806_004005,mistral_subject_matter,mistral,subject_matter,3,Feasible,28,20250806_004005
mistral_subject_matter2_28_20250806_004005,mistral_subject_matter2,mistral,subject_matter2,3,Feasible,28,20250806_004005
gemma3_generalist_28_20250806_004005,gemma3_generalist,gemma3,generalist,3,Feasible,28,20250806_004005
gemma3_generalist2_28_20250806_004005,gemma3_generalist2,gemma3,generalist2,3,Feasible,28,20250806_004005
gemma3_normative_28_20250806_004005,gemma3_normative,gemma3,normative,3,Feasible,28,20250806_004005
gemma3_normative2_28_20250806_004005,gemma3_normative2,gemma3,normative2,3,Feasible,28,20250806_004005
gemma3_subject_matter_28_20250806_004005,gemma3_subject_matter,gemma3,subject_matter,3,Feasible,28,20250806_004005
gemma3_subject_matter2_28_20250806_004005,gemma3_subject_matter2,gemma3,subject_matter2,3,Feasible,28,20250806_004005
llama_generalist_29_20250806_004142,llama_generalist,llama,generalist,3,Feasible,29,20250806_004142
llama_generalist2_29_20250806_004142,llama_generalist2,llama,generalist2,3,Feasible,29,20250806_004142
llama_normative_29_20250806_004142,llama_normative,llama,normative,3,Feasible,29,20250806_004142
llama_normative2_29_20250806_004142,llama_normative2,llama,normative2,4,Very feasible,29,20250806_004142
llama_subject_matter_29_20250806_004142,llama_subject_matter,llama,subject_matter,3,Feasible,29,20250806_004142
llama_subject_matter2_29_20250806_004142,llama_subject_matter2,llama,subject_matter2,3,Feasible,29,20250806_004142
mistral_generalist_29_20250806_004142,mistral_generalist,mistral,generalist,3,Feasible,29,20250806_004142
mistral_generalist2_29_20250806_004142,mistral_generalist2,mistral,generalist2,3,Feasible,29,20250806_004142
mistral_normative_29_20250806_004142,mistral_normative,mistral,normative,3,Feasible,29,20250806_004142
mistral_normative2_29_20250806_004142,mistral_normative2,mistral,normative2,3,Feasible,29,20250806_004142
mistral_subject_matter_29_20250806_004142,mistral_subject_matter,mistral,subject_matter,3,Feasible,29,20250806_004142
mistral_subject_matter2_29_20250806_004142,mistral_subject_matter2,mistral,subject_matter2,3,Feasible,29,20250806_004142
gemma3_generalist_29_20250806_004142,gemma3_generalist,gemma3,generalist,3,Feasible,29,20250806_004142
gemma3_generalist2_29_20250806_004142,gemma3_generalist2,gemma3,generalist2,3,Feasible,29,20250806_004142
gemma3_normative_29_20250806_004142,gemma3_normative,gemma3,normative,3,Feasible,29,20250806_004142
gemma3_normative2_29_20250806_004142,gemma3_normative2,gemma3,normative2,3,Feasible,29,20250806_004142
gemma3_subject_matter_29_20250806_004142,gemma3_subject_matter,gemma3,subject_matter,3,Feasible,29,20250806_004142
gemma3_subject_matter2_29_20250806_004142,gemma3_subject_matter2,gemma3,subject_matter2,3,Feasible,29,20250806_004142
llama_generalist_30_20250806_004329,llama_generalist,llama,generalist,4,Very feasible,30,20250806_004329
llama_generalist2_30_20250806_004329,llama_generalist2,llama,generalist2,2,Somewhat feasible,30,20250806_004329
llama_normative_30_20250806_004329,llama_normative,llama,normative,3,Feasible,30,20250806_004329
llama_normative2_30_20250806_004329,llama_normative2,llama,normative2,3,Feasible,30,20250806_004329
llama_subject_matter_30_20250806_004329,llama_subject_matter,llama,subject_matter,4,Very feasible,30,20250806_004329
llama_subject_matter2_30_20250806_004329,llama_subject_matter2,llama,subject_matter2,3,Feasible,30,20250806_004329
mistral_generalist_30_20250806_004329,mistral_generalist,mistral,generalist,3,Feasible,30,20250806_004329
mistral_generalist2_30_20250806_004329,mistral_generalist2,mistral,generalist2,3,Feasible,30,20250806_004329
mistral_normative_30_20250806_004329,mistral_normative,mistral,normative,3,Feasible,30,20250806_004329
mistral_normative2_30_20250806_004329,mistral_normative2,mistral,normative2,3,Feasible,30,20250806_004329
mistral_subject_matter_30_20250806_004329,mistral_subject_matter,mistral,subject_matter,3,Feasible,30,20250806_004329
mistral_subject_matter2_30_20250806_004329,mistral_subject_matter2,mistral,subject_matter2,3,Feasible,30,20250806_004329
gemma3_generalist_30_20250806_004329,gemma3_generalist,gemma3,generalist,3,Feasible,30,20250806_004329
gemma3_generalist2_30_20250806_004329,gemma3_generalist2,gemma3,generalist2,3,Feasible,30,20250806_004329
gemma3_normative_30_20250806_004329,gemma3_normative,gemma3,normative,3,Feasible,30,20250806_004329
gemma3_normative2_30_20250806_004329,gemma3_normative2,gemma3,normative2,3,Feasible,30,20250806_004329
gemma3_subject_matter_30_20250806_004329,gemma3_subject_matter,gemma3,subject_matter,3,Feasible,30,20250806_004329
gemma3_subject_matter2_30_20250806_004329,gemma3_subject_matter2,gemma3,subject_matter2,3,Feasible,30,20250806_004329
llama_generalist_31_20250806_004507,llama_generalist,llama,generalist,3,Feasible,31,20250806_004507
llama_generalist2_31_20250806_004507,llama_generalist2,llama,generalist2,3,Feasible,31,20250806_004507
llama_normative_31_20250806_004507,llama_normative,llama,normative,2,Somewhat feasible,31,20250806_004507
llama_normative2_31_20250806_004507,llama_normative2,llama,normative2,3,Feasible,31,20250806_004507
llama_subject_matter_31_20250806_004507,llama_subject_matter,llama,subject_matter,3,Feasible,31,20250806_004507
llama_subject_matter2_31_20250806_004507,llama_subject_matter2,llama,subject_matter2,3,Feasible,31,20250806_004507
mistral_generalist_31_20250806_004507,mistral_generalist,mistral,generalist,3,Feasible,31,20250806_004507
mistral_generalist2_31_20250806_004507,mistral_generalist2,mistral,generalist2,3,Feasible,31,20250806_004507
mistral_normative_31_20250806_004507,mistral_normative,mistral,normative,3,Feasible,31,20250806_004507
mistral_normative2_31_20250806_004507,mistral_normative2,mistral,normative2,3,Feasible,31,20250806_004507
mistral_subject_matter_31_20250806_004507,mistral_subject_matter,mistral,subject_matter,3,Feasible,31,20250806_004507
mistral_subject_matter2_31_20250806_004507,mistral_subject_matter2,mistral,subject_matter2,3,Feasible,31,20250806_004507
gemma3_generalist_31_20250806_004507,gemma3_generalist,gemma3,generalist,3,Feasible,31,20250806_004507
gemma3_generalist2_31_20250806_004507,gemma3_generalist2,gemma3,generalist2,3,Feasible,31,20250806_004507
gemma3_normative_31_20250806_004507,gemma3_normative,gemma3,normative,3,Feasible,31,20250806_004507
gemma3_normative2_31_20250806_004507,gemma3_normative2,gemma3,normative2,3,Feasible,31,20250806_004507
gemma3_subject_matter_31_20250806_004507,gemma3_subject_matter,gemma3,subject_matter,3,Feasible,31,20250806_004507
gemma3_subject_matter2_31_20250806_004507,gemma3_subject_matter2,gemma3,subject_matter2,3,Feasible,31,20250806_004507
llama_generalist_32_20250806_004645,llama_generalist,llama,generalist,4,Very feasible,32,20250806_004645
llama_generalist2_32_20250806_004645,llama_generalist2,llama,generalist2,3,Feasible,32,20250806_004645
llama_normative_32_20250806_004645,llama_normative,llama,normative,3,Feasible,32,20250806_004645
llama_normative2_32_20250806_004645,llama_normative2,llama,normative2,4,Very feasible,32,20250806_004645
llama_subject_matter_32_20250806_004645,llama_subject_matter,llama,subject_matter,4,Very feasible,32,20250806_004645
llama_subject_matter2_32_20250806_004645,llama_subject_matter2,llama,subject_matter2,2,Somewhat feasible,32,20250806_004645
mistral_generalist_32_20250806_004645,mistral_generalist,mistral,generalist,3,Feasible,32,20250806_004645
mistral_generalist2_32_20250806_004645,mistral_generalist2,mistral,generalist2,3,Feasible,32,20250806_004645
mistral_normative_32_20250806_004645,mistral_normative,mistral,normative,3,Feasible,32,20250806_004645
mistral_normative2_32_20250806_004645,mistral_normative2,mistral,normative2,3,Feasible,32,20250806_004645
mistral_subject_matter_32_20250806_004645,mistral_subject_matter,mistral,subject_matter,3,Feasible,32,20250806_004645
mistral_subject_matter2_32_20250806_004645,mistral_subject_matter2,mistral,subject_matter2,3,Feasible,32,20250806_004645
gemma3_generalist_32_20250806_004645,gemma3_generalist,gemma3,generalist,3,Feasible,32,20250806_004645
gemma3_generalist2_32_20250806_004645,gemma3_generalist2,gemma3,generalist2,3,Feasible,32,20250806_004645
gemma3_normative_32_20250806_004645,gemma3_normative,gemma3,normative,3,Feasible,32,20250806_004645
gemma3_normative2_32_20250806_004645,gemma3_normative2,gemma3,normative2,3,Feasible,32,20250806_004645
gemma3_subject_matter_32_20250806_004645,gemma3_subject_matter,gemma3,subject_matter,3,Feasible,32,20250806_004645
gemma3_subject_matter2_32_20250806_004645,gemma3_subject_matter2,gemma3,subject_matter2,3,Feasible,32,20250806_004645
llama_generalist_33_20250806_004822,llama_generalist,llama,generalist,4,Very feasible,33,20250806_004822
llama_generalist2_33_20250806_004822,llama_generalist2,llama,generalist2,3,Feasible,33,20250806_004822
llama_normative_33_20250806_004822,llama_normative,llama,normative,3,Feasible,33,20250806_004822
llama_normative2_33_20250806_004822,llama_normative2,llama,normative2,3,Feasible,33,20250806_004822
llama_subject_matter_33_20250806_004822,llama_subject_matter,llama,subject_matter,3,Feasible,33,20250806_004822
llama_subject_matter2_33_20250806_004822,llama_subject_matter2,llama,subject_matter2,3,Feasible,33,20250806_004822
mistral_generalist_33_20250806_004822,mistral_generalist,mistral,generalist,3,Feasible,33,20250806_004822
mistral_generalist2_33_20250806_004822,mistral_generalist2,mistral,generalist2,3,Feasible,33,20250806_004822
mistral_normative_33_20250806_004822,mistral_normative,mistral,normative,3,Feasible,33,20250806_004822
mistral_normative2_33_20250806_004822,mistral_normative2,mistral,normative2,3,Feasible,33,20250806_004822
mistral_subject_matter_33_20250806_004822,mistral_subject_matter,mistral,subject_matter,3,Feasible,33,20250806_004822
mistral_subject_matter2_33_20250806_004822,mistral_subject_matter2,mistral,subject_matter2,3,Feasible,33,20250806_004822
gemma3_generalist_33_20250806_004822,gemma3_generalist,gemma3,generalist,3,Feasible,33,20250806_004822
gemma3_generalist2_33_20250806_004822,gemma3_generalist2,gemma3,generalist2,3,Feasible,33,20250806_004822
gemma3_normative_33_20250806_004822,gemma3_normative,gemma3,normative,3,Feasible,33,20250806_004822
gemma3_normative2_33_20250806_004822,gemma3_normative2,gemma3,normative2,3,Feasible,33,20250806_004822
gemma3_subject_matter_33_20250806_004822,gemma3_subject_matter,gemma3,subject_matter,3,Feasible,33,20250806_004822
gemma3_subject_matter2_33_20250806_004822,gemma3_subject_matter2,gemma3,subject_matter2,3,Feasible,33,20250806_004822
llama_generalist_34_20250806_005000,llama_generalist,llama,generalist,4,Very feasible,34,20250806_005000
llama_generalist2_34_20250806_005000,llama_generalist2,llama,generalist2,3,Feasible,34,20250806_005000
llama_normative_34_20250806_005000,llama_normative,llama,normative,3,Feasible,34,20250806_005000
llama_normative2_34_20250806_005000,llama_normative2,llama,normative2,3,Feasible,34,20250806_005000
llama_subject_matter_34_20250806_005000,llama_subject_matter,llama,subject_matter,3,Feasible,34,20250806_005000
llama_subject_matter2_34_20250806_005000,llama_subject_matter2,llama,subject_matter2,3,Feasible,34,20250806_005000
mistral_generalist_34_20250806_005000,mistral_generalist,mistral,generalist,3,Feasible,34,20250806_005000
mistral_generalist2_34_20250806_005000,mistral_generalist2,mistral,generalist2,3,Feasible,34,20250806_005000
mistral_normative_34_20250806_005000,mistral_normative,mistral,normative,3,Feasible,34,20250806_005000
mistral_normative2_34_20250806_005000,mistral_normative2,mistral,normative2,3,Feasible,34,20250806_005000
mistral_subject_matter_34_20250806_005000,mistral_subject_matter,mistral,subject_matter,3,Feasible,34,20250806_005000
mistral_subject_matter2_34_20250806_005000,mistral_subject_matter2,mistral,subject_matter2,3,Feasible,34,20250806_005000
gemma3_generalist_34_20250806_005000,gemma3_generalist,gemma3,generalist,3,Feasible,34,20250806_005000
gemma3_generalist2_34_20250806_005000,gemma3_generalist2,gemma3,generalist2,3,Feasible,34,20250806_005000
gemma3_normative_34_20250806_005000,gemma3_normative,gemma3,normative,3,Feasible,34,20250806_005000
gemma3_normative2_34_20250806_005000,gemma3_normative2,gemma3,normative2,3,Feasible,34,20250806_005000
gemma3_subject_matter_34_20250806_005000,gemma3_subject_matter,gemma3,subject_matter,3,Feasible,34,20250806_005000
gemma3_subject_matter2_34_20250806_005000,gemma3_subject_matter2,gemma3,subject_matter2,3,Feasible,34,20250806_005000
llama_generalist_35_20250806_005138,llama_generalist,llama,generalist,3,Feasible,35,20250806_005138
llama_generalist2_35_20250806_005138,llama_generalist2,llama,generalist2,3,Feasible,35,20250806_005138
llama_normative_35_20250806_005138,llama_normative,llama,normative,1,Not feasible,35,20250806_005138
llama_normative2_35_20250806_005138,llama_normative2,llama,normative2,4,Very feasible,35,20250806_005138
llama_subject_matter_35_20250806_005138,llama_subject_matter,llama,subject_matter,3,Feasible,35,20250806_005138
llama_subject_matter2_35_20250806_005138,llama_subject_matter2,llama,subject_matter2,3,Feasible,35,20250806_005138
mistral_generalist_35_20250806_005138,mistral_generalist,mistral,generalist,3,Feasible,35,20250806_005138
mistral_generalist2_35_20250806_005138,mistral_generalist2,mistral,generalist2,3,Feasible,35,20250806_005138
mistral_normative_35_20250806_005138,mistral_normative,mistral,normative,3,Feasible,35,20250806_005138
mistral_normative2_35_20250806_005138,mistral_normative2,mistral,normative2,3,Feasible,35,20250806_005138
mistral_subject_matter_35_20250806_005138,mistral_subject_matter,mistral,subject_matter,3,Feasible,35,20250806_005138
mistral_subject_matter2_35_20250806_005138,mistral_subject_matter2,mistral,subject_matter2,3,Feasible,35,20250806_005138
gemma3_generalist_35_20250806_005138,gemma3_generalist,gemma3,generalist,3,Feasible,35,20250806_005138
gemma3_generalist2_35_20250806_005138,gemma3_generalist2,gemma3,generalist2,3,Feasible,35,20250806_005138
gemma3_normative_35_20250806_005138,gemma3_normative,gemma3,normative,3,Feasible,35,20250806_005138
gemma3_normative2_35_20250806_005138,gemma3_normative2,gemma3,normative2,3,Feasible,35,20250806_005138
gemma3_subject_matter_35_20250806_005138,gemma3_subject_matter,gemma3,subject_matter,3,Feasible,35,20250806_005138
gemma3_subject_matter2_35_20250806_005138,gemma3_subject_matter2,gemma3,subject_matter2,3,Feasible,35,20250806_005138
llama_generalist_36_20250806_005316,llama_generalist,llama,generalist,3,Feasible,36,20250806_005316
llama_generalist2_36_20250806_005316,llama_generalist2,llama,generalist2,4,Very feasible,36,20250806_005316
llama_normative_36_20250806_005316,llama_normative,llama,normative,3,Feasible,36,20250806_005316
llama_normative2_36_20250806_005316,llama_normative2,llama,normative2,4,Very feasible,36,20250806_005316
llama_subject_matter_36_20250806_005316,llama_subject_matter,llama,subject_matter,3,Feasible,36,20250806_005316
llama_subject_matter2_36_20250806_005316,llama_subject_matter2,llama,subject_matter2,4,Very feasible,36,20250806_005316
mistral_generalist_36_20250806_005316,mistral_generalist,mistral,generalist,3,Feasible,36,20250806_005316
mistral_generalist2_36_20250806_005316,mistral_generalist2,mistral,generalist2,3,Feasible,36,20250806_005316
mistral_normative_36_20250806_005316,mistral_normative,mistral,normative,3,Feasible,36,20250806_005316
mistral_normative2_36_20250806_005316,mistral_normative2,mistral,normative2,3,Feasible,36,20250806_005316
mistral_subject_matter_36_20250806_005316,mistral_subject_matter,mistral,subject_matter,3,Feasible,36,20250806_005316
mistral_subject_matter2_36_20250806_005316,mistral_subject_matter2,mistral,subject_matter2,3,Feasible,36,20250806_005316
gemma3_generalist_36_20250806_005316,gemma3_generalist,gemma3,generalist,3,Feasible,36,20250806_005316
gemma3_generalist2_36_20250806_005316,gemma3_generalist2,gemma3,generalist2,3,Feasible,36,20250806_005316
gemma3_normative_36_20250806_005316,gemma3_normative,gemma3,normative,3,Feasible,36,20250806_005316
gemma3_normative2_36_20250806_005316,gemma3_normative2,gemma3,normative2,3,Feasible,36,20250806_005316
gemma3_subject_matter_36_20250806_005316,gemma3_subject_matter,gemma3,subject_matter,3,Feasible,36,20250806_005316
gemma3_subject_matter2_36_20250806_005316,gemma3_subject_matter2,gemma3,subject_matter2,3,Feasible,36,20250806_005316
llama_generalist_37_20250806_005631,llama_generalist,llama,generalist,3,Feasible,37,20250806_005631
llama_generalist2_37_20250806_005631,llama_generalist2,llama,generalist2,3,Feasible,37,20250806_005631
llama_normative_37_20250806_005631,llama_normative,llama,normative,3,Feasible,37,20250806_005631
llama_normative2_37_20250806_005631,llama_normative2,llama,normative2,3,Feasible,37,20250806_005631
llama_subject_matter_37_20250806_005631,llama_subject_matter,llama,subject_matter,3,Feasible,37,20250806_005631
llama_subject_matter2_37_20250806_005631,llama_subject_matter2,llama,subject_matter2,3,Feasible,37,20250806_005631
mistral_generalist_37_20250806_005631,mistral_generalist,mistral,generalist,3,Feasible,37,20250806_005631
mistral_generalist2_37_20250806_005631,mistral_generalist2,mistral,generalist2,3,Feasible,37,20250806_005631
mistral_normative_37_20250806_005631,mistral_normative,mistral,normative,3,Feasible,37,20250806_005631
mistral_normative2_37_20250806_005631,mistral_normative2,mistral,normative2,3,Feasible,37,20250806_005631
mistral_subject_matter_37_20250806_005631,mistral_subject_matter,mistral,subject_matter,3,Feasible,37,20250806_005631
mistral_subject_matter2_37_20250806_005631,mistral_subject_matter2,mistral,subject_matter2,3,Feasible,37,20250806_005631
gemma3_generalist_37_20250806_005631,gemma3_generalist,gemma3,generalist,3,Feasible,37,20250806_005631
gemma3_generalist2_37_20250806_005631,gemma3_generalist2,gemma3,generalist2,3,Feasible,37,20250806_005631
gemma3_normative_37_20250806_005631,gemma3_normative,gemma3,normative,3,Feasible,37,20250806_005631
gemma3_normative2_37_20250806_005631,gemma3_normative2,gemma3,normative2,3,Feasible,37,20250806_005631
gemma3_subject_matter_37_20250806_005631,gemma3_subject_matter,gemma3,subject_matter,3,Feasible,37,20250806_005631
gemma3_subject_matter2_37_20250806_005631,gemma3_subject_matter2,gemma3,subject_matter2,3,Feasible,37,20250806_005631
llama_generalist_38_20250806_005813,llama_generalist,llama,generalist,3,Feasible,38,20250806_005813
llama_generalist2_38_20250806_005813,llama_generalist2,llama,generalist2,4,Very feasible,38,20250806_005813
llama_normative_38_20250806_005813,llama_normative,llama,normative,2,Somewhat feasible,38,20250806_005813
llama_normative2_38_20250806_005813,llama_normative2,llama,normative2,2,Somewhat feasible,38,20250806_005813
llama_subject_matter_38_20250806_005813,llama_subject_matter,llama,subject_matter,3,Feasible,38,20250806_005813
llama_subject_matter2_38_20250806_005813,llama_subject_matter2,llama,subject_matter2,2,Somewhat feasible,38,20250806_005813
mistral_generalist_38_20250806_005813,mistral_generalist,mistral,generalist,3,Feasible,38,20250806_005813
mistral_generalist2_38_20250806_005813,mistral_generalist2,mistral,generalist2,3,Feasible,38,20250806_005813
mistral_normative_38_20250806_005813,mistral_normative,mistral,normative,3,Feasible,38,20250806_005813
mistral_normative2_38_20250806_005813,mistral_normative2,mistral,normative2,3,Feasible,38,20250806_005813
mistral_subject_matter_38_20250806_005813,mistral_subject_matter,mistral,subject_matter,3,Feasible,38,20250806_005813
mistral_subject_matter2_38_20250806_005813,mistral_subject_matter2,mistral,subject_matter2,3,Feasible,38,20250806_005813
gemma3_generalist_38_20250806_005813,gemma3_generalist,gemma3,generalist,3,Feasible,38,20250806_005813
gemma3_generalist2_38_20250806_005813,gemma3_generalist2,gemma3,generalist2,3,Feasible,38,20250806_005813
gemma3_normative_38_20250806_005813,gemma3_normative,gemma3,normative,3,Feasible,38,20250806_005813
gemma3_normative2_38_20250806_005813,gemma3_normative2,gemma3,normative2,3,Feasible,38,20250806_005813
gemma3_subject_matter_38_20250806_005813,gemma3_subject_matter,gemma3,subject_matter,3,Feasible,38,20250806_005813
gemma3_subject_matter2_38_20250806_005813,gemma3_subject_matter2,gemma3,subject_matter2,3,Feasible,38,20250806_005813
llama_generalist_39_20250806_005952,llama_generalist,llama,generalist,3,Feasible,39,20250806_005952
llama_generalist2_39_20250806_005952,llama_generalist2,llama,generalist2,3,Feasible,39,20250806_005952
llama_normative_39_20250806_005952,llama_normative,llama,normative,3,Feasible,39,20250806_005952
llama_normative2_39_20250806_005952,llama_normative2,llama,normative2,3,Feasible,39,20250806_005952
llama_subject_matter_39_20250806_005952,llama_subject_matter,llama,subject_matter,3,Feasible,39,20250806_005952
llama_subject_matter2_39_20250806_005952,llama_subject_matter2,llama,subject_matter2,3,Feasible,39,20250806_005952
mistral_generalist_39_20250806_005952,mistral_generalist,mistral,generalist,3,Feasible,39,20250806_005952
mistral_generalist2_39_20250806_005952,mistral_generalist2,mistral,generalist2,3,Feasible,39,20250806_005952
mistral_normative_39_20250806_005952,mistral_normative,mistral,normative,3,Feasible,39,20250806_005952
mistral_normative2_39_20250806_005952,mistral_normative2,mistral,normative2,3,Feasible,39,20250806_005952
mistral_subject_matter_39_20250806_005952,mistral_subject_matter,mistral,subject_matter,3,Feasible,39,20250806_005952
mistral_subject_matter2_39_20250806_005952,mistral_subject_matter2,mistral,subject_matter2,3,Feasible,39,20250806_005952
gemma3_generalist_39_20250806_005952,gemma3_generalist,gemma3,generalist,3,Feasible,39,20250806_005952
gemma3_generalist2_39_20250806_005952,gemma3_generalist2,gemma3,generalist2,3,Feasible,39,20250806_005952
gemma3_normative_39_20250806_005952,gemma3_normative,gemma3,normative,3,Feasible,39,20250806_005952
gemma3_normative2_39_20250806_005952,gemma3_normative2,gemma3,normative2,3,Feasible,39,20250806_005952
gemma3_subject_matter_39_20250806_005952,gemma3_subject_matter,gemma3,subject_matter,3,Feasible,39,20250806_005952
gemma3_subject_matter2_39_20250806_005952,gemma3_subject_matter2,gemma3,subject_matter2,3,Feasible,39,20250806_005952
llama_generalist_40_20250806_010131,llama_generalist,llama,generalist,3,Feasible,40,20250806_010131
llama_generalist2_40_20250806_010131,llama_generalist2,llama,generalist2,3,Feasible,40,20250806_010131
llama_normative_40_20250806_010131,llama_normative,llama,normative,2,Somewhat feasible,40,20250806_010131
llama_normative2_40_20250806_010131,llama_normative2,llama,normative2,4,Very feasible,40,20250806_010131
llama_subject_matter_40_20250806_010131,llama_subject_matter,llama,subject_matter,4,Very feasible,40,20250806_010131
llama_subject_matter2_40_20250806_010131,llama_subject_matter2,llama,subject_matter2,3,Feasible,40,20250806_010131
mistral_generalist_40_20250806_010131,mistral_generalist,mistral,generalist,3,Feasible,40,20250806_010131
mistral_generalist2_40_20250806_010131,mistral_generalist2,mistral,generalist2,3,Feasible,40,20250806_010131
mistral_normative_40_20250806_010131,mistral_normative,mistral,normative,3,Feasible,40,20250806_010131
mistral_normative2_40_20250806_010131,mistral_normative2,mistral,normative2,3,Feasible,40,20250806_010131
mistral_subject_matter_40_20250806_010131,mistral_subject_matter,mistral,subject_matter,3,Feasible,40,20250806_010131
mistral_subject_matter2_40_20250806_010131,mistral_subject_matter2,mistral,subject_matter2,3,Feasible,40,20250806_010131
gemma3_generalist_40_20250806_010131,gemma3_generalist,gemma3,generalist,3,Feasible,40,20250806_010131
gemma3_generalist2_40_20250806_010131,gemma3_generalist2,gemma3,generalist2,3,Feasible,40,20250806_010131
gemma3_normative_40_20250806_010131,gemma3_normative,gemma3,normative,3,Feasible,40,20250806_010131
gemma3_normative2_40_20250806_010131,gemma3_normative2,gemma3,normative2,3,Feasible,40,20250806_010131
gemma3_subject_matter_40_20250806_010131,gemma3_subject_matter,gemma3,subject_matter,3,Feasible,40,20250806_010131
gemma3_subject_matter2_40_20250806_010131,gemma3_subject_matter2,gemma3,subject_matter2,3,Feasible,40,20250806_010131
llama_generalist_41_20250806_010316,llama_generalist,llama,generalist,3,Feasible,41,20250806_010316
llama_generalist2_41_20250806_010316,llama_generalist2,llama,generalist2,3,Feasible,41,20250806_010316
llama_normative_41_20250806_010316,llama_normative,llama,normative,3,Feasible,41,20250806_010316
llama_normative2_41_20250806_010316,llama_normative2,llama,normative2,3,Feasible,41,20250806_010316
llama_subject_matter_41_20250806_010316,llama_subject_matter,llama,subject_matter,3,Feasible,41,20250806_010316
llama_subject_matter2_41_20250806_010316,llama_subject_matter2,llama,subject_matter2,3,Feasible,41,20250806_010316
mistral_generalist_41_20250806_010316,mistral_generalist,mistral,generalist,3,Feasible,41,20250806_010316
mistral_generalist2_41_20250806_010316,mistral_generalist2,mistral,generalist2,3,Feasible,41,20250806_010316
mistral_normative_41_20250806_010316,mistral_normative,mistral,normative,3,Feasible,41,20250806_010316
mistral_normative2_41_20250806_010316,mistral_normative2,mistral,normative2,3,Feasible,41,20250806_010316
mistral_subject_matter_41_20250806_010316,mistral_subject_matter,mistral,subject_matter,3,Feasible,41,20250806_010316
mistral_subject_matter2_41_20250806_010316,mistral_subject_matter2,mistral,subject_matter2,3,Feasible,41,20250806_010316
gemma3_generalist_41_20250806_010316,gemma3_generalist,gemma3,generalist,3,Feasible,41,20250806_010316
gemma3_generalist2_41_20250806_010316,gemma3_generalist2,gemma3,generalist2,3,Feasible,41,20250806_010316
gemma3_normative_41_20250806_010316,gemma3_normative,gemma3,normative,3,Feasible,41,20250806_010316
gemma3_normative2_41_20250806_010316,gemma3_normative2,gemma3,normative2,3,Feasible,41,20250806_010316
gemma3_subject_matter_41_20250806_010316,gemma3_subject_matter,gemma3,subject_matter,3,Feasible,41,20250806_010316
gemma3_subject_matter2_41_20250806_010316,gemma3_subject_matter2,gemma3,subject_matter2,3,Feasible,41,20250806_010316
llama_generalist_42_20250806_010454,llama_generalist,llama,generalist,3,Feasible,42,20250806_010454
llama_generalist2_42_20250806_010454,llama_generalist2,llama,generalist2,3,Feasible,42,20250806_010454
llama_normative_42_20250806_010454,llama_normative,llama,normative,3,Feasible,42,20250806_010454
llama_normative2_42_20250806_010454,llama_normative2,llama,normative2,2,Somewhat feasible,42,20250806_010454
llama_subject_matter_42_20250806_010454,llama_subject_matter,llama,subject_matter,4,Very feasible,42,20250806_010454
llama_subject_matter2_42_20250806_010454,llama_subject_matter2,llama,subject_matter2,4,Very feasible,42,20250806_010454
mistral_generalist_42_20250806_010454,mistral_generalist,mistral,generalist,3,Feasible,42,20250806_010454
mistral_generalist2_42_20250806_010454,mistral_generalist2,mistral,generalist2,3,Feasible,42,20250806_010454
mistral_normative_42_20250806_010454,mistral_normative,mistral,normative,3,Feasible,42,20250806_010454
mistral_normative2_42_20250806_010454,mistral_normative2,mistral,normative2,3,Feasible,42,20250806_010454
mistral_subject_matter_42_20250806_010454,mistral_subject_matter,mistral,subject_matter,3,Feasible,42,20250806_010454
mistral_subject_matter2_42_20250806_010454,mistral_subject_matter2,mistral,subject_matter2,3,Feasible,42,20250806_010454
gemma3_generalist_42_20250806_010454,gemma3_generalist,gemma3,generalist,3,Feasible,42,20250806_010454
gemma3_generalist2_42_20250806_010454,gemma3_generalist2,gemma3,generalist2,3,Feasible,42,20250806_010454
gemma3_normative_42_20250806_010454,gemma3_normative,gemma3,normative,3,Feasible,42,20250806_010454
gemma3_normative2_42_20250806_010454,gemma3_normative2,gemma3,normative2,3,Feasible,42,20250806_010454
gemma3_subject_matter_42_20250806_010454,gemma3_subject_matter,gemma3,subject_matter,3,Feasible,42,20250806_010454
gemma3_subject_matter2_42_20250806_010454,gemma3_subject_matter2,gemma3,subject_matter2,3,Feasible,42,20250806_010454
llama_generalist_43_20250806_010632,llama_generalist,llama,generalist,3,Feasible,43,20250806_010632
llama_generalist2_43_20250806_010632,llama_generalist2,llama,generalist2,3,Feasible,43,20250806_010632
llama_normative_43_20250806_010632,llama_normative,llama,normative,3,Feasible,43,20250806_010632
llama_normative2_43_20250806_010632,llama_normative2,llama,normative2,3,Feasible,43,20250806_010632
llama_subject_matter_43_20250806_010632,llama_subject_matter,llama,subject_matter,3,Feasible,43,20250806_010632
llama_subject_matter2_43_20250806_010632,llama_subject_matter2,llama,subject_matter2,3,Feasible,43,20250806_010632
