row_id,variant_id,base_model,source,model,barrier_id,official_label,label,iteration
gemma3_normative_36_b9,gemma3_normative,gemma3,llm,normative,9,lack of enough trained personnel in DC systems,,36.0
gemma3_normative_36_b11,gemma3_normative,gemma3,llm,normative,11,high costs of DC solutions,,36.0
gemma3_subject-matter_36_b1,gemma3_subject-matter,gemma3,llm,subject-matter,1,"power losses, quality and safety issues",,36.0
gemma3_subject-matter_36_b5,gemma3_subject-matter,gemma3,llm,subject-matter,5,lack of pilot projects,,36.0
gemma3_subject-matter_36_b6,gemma3_subject-matter,gemma3,llm,subject-matter,6,public perception of DC and readiness to 'champion' installations from DC projects,,36.0
gemma3_subject-matter_36_b9,gemma3_subject-matter,gemma3,llm,subject-matter,9,lack of enough trained personnel in DC systems,,36.0
gemma3_subject-matter_36_b10,gemma3_subject-matter,gemma3,llm,subject-matter,10,uncertain regulatory roadmap,,36.0
llama_generalist_36_b1,llama_generalist,llama,llm,generalist,1,"power losses, quality and safety issues",,36.0
llama_generalist_36_b2,llama_generalist,llama,llm,generalist,2,reduced reliability in DC devices,,36.0
llama_generalist_36_b3,llama_generalist,llama,llm,generalist,3,lack of use-cases in which DC is advantageous,,36.0
llama_generalist_36_b4,llama_generalist,llama,llm,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,36.0
llama_generalist_36_b5,llama_generalist,llama,llm,generalist,5,lack of pilot projects,,36.0
llama_normative_36_b1,llama_normative,llama,llm,normative,1,"power losses, quality and safety issues",,36.0
llama_normative_36_b3,llama_normative,llama,llm,normative,3,lack of use-cases in which DC is advantageous,,36.0
llama_normative_36_b4,llama_normative,llama,llm,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,36.0
llama_normative_36_b5,llama_normative,llama,llm,normative,5,lack of pilot projects,,36.0
llama_normative_36_b6,llama_normative,llama,llm,normative,6,public perception of DC and readiness to 'champion' installations from DC projects,,36.0
llama_subject-matter_36_b1,llama_subject-matter,llama,llm,subject-matter,1,"power losses, quality and safety issues",,36.0
llama_subject-matter_36_b2,llama_subject-matter,llama,llm,subject-matter,2,reduced reliability in DC devices,,36.0
llama_subject-matter_36_b4,llama_subject-matter,llama,llm,subject-matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,36.0
llama_subject-matter_36_b5,llama_subject-matter,llama,llm,subject-matter,5,lack of pilot projects,,36.0
llama_subject-matter_36_b6,llama_subject-matter,llama,llm,subject-matter,6,public perception of DC and readiness to 'champion' installations from DC projects,,36.0
mistral_generalist_36_b1,mistral_generalist,mistral,llm,generalist,1,"power losses, quality and safety issues",,36.0
mistral_generalist_36_b2,mistral_generalist,mistral,llm,generalist,2,reduced reliability in DC devices,,36.0
mistral_generalist_36_b4,mistral_generalist,mistral,llm,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,36.0
mistral_generalist_36_b5,mistral_generalist,mistral,llm,generalist,5,lack of pilot projects,,36.0
mistral_generalist_36_b11,mistral_generalist,mistral,llm,generalist,11,high costs of DC solutions,,36.0
mistral_normative_36_b1,mistral_normative,mistral,llm,normative,1,"power losses, quality and safety issues",,36.0
mistral_normative_36_b2,mistral_normative,mistral,llm,normative,2,reduced reliability in DC devices,,36.0
mistral_normative_36_b3,mistral_normative,mistral,llm,normative,3,lack of use-cases in which DC is advantageous,,36.0
mistral_normative_36_b4,mistral_normative,mistral,llm,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,36.0
mistral_normative_36_b11,mistral_normative,mistral,llm,normative,11,high costs of DC solutions,,36.0
mistral_subject-matter_36_b1,mistral_subject-matter,mistral,llm,subject-matter,1,"power losses, quality and safety issues",,36.0
mistral_subject-matter_36_b2,mistral_subject-matter,mistral,llm,subject-matter,2,reduced reliability in DC devices,,36.0
mistral_subject-matter_36_b4,mistral_subject-matter,mistral,llm,subject-matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,36.0
mistral_subject-matter_36_b5,mistral_subject-matter,mistral,llm,subject-matter,5,lack of pilot projects,,36.0
mistral_subject-matter_36_b11,mistral_subject-matter,mistral,llm,subject-matter,11,high costs of DC solutions,,36.0
phi4_generalist_37_b1,phi4_generalist,phi4,llm,generalist,1,"power losses, quality and safety issues",,37.0
phi4_generalist_37_b3,phi4_generalist,phi4,llm,generalist,3,lack of use-cases in which DC is advantageous,,37.0
phi4_generalist_37_b4,phi4_generalist,phi4,llm,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,37.0
phi4_generalist_37_b8,phi4_generalist,phi4,llm,generalist,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,,37.0
phi4_generalist_37_b10,phi4_generalist,phi4,llm,generalist,10,uncertain regulatory roadmap,,37.0
phi4_normative_37_b1,phi4_normative,phi4,llm,normative,1,"power losses, quality and safety issues",,37.0
phi4_normative_37_b4,phi4_normative,phi4,llm,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,37.0
phi4_normative_37_b5,phi4_normative,phi4,llm,normative,5,lack of pilot projects,,37.0
phi4_normative_37_b9,phi4_normative,phi4,llm,normative,9,lack of enough trained personnel in DC systems,,37.0
phi4_normative_37_b10,phi4_normative,phi4,llm,normative,10,uncertain regulatory roadmap,,37.0
phi4_subject-matter_37_b1,phi4_subject-matter,phi4,llm,subject-matter,1,"power losses, quality and safety issues",,37.0
phi4_subject-matter_37_b4,phi4_subject-matter,phi4,llm,subject-matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,37.0
phi4_subject-matter_37_b5,phi4_subject-matter,phi4,llm,subject-matter,5,lack of pilot projects,,37.0
phi4_subject-matter_37_b8,phi4_subject-matter,phi4,llm,subject-matter,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,,37.0
phi4_subject-matter_37_b10,phi4_subject-matter,phi4,llm,subject-matter,10,uncertain regulatory roadmap,,37.0
gemma3_generalist_37_b1,gemma3_generalist,gemma3,llm,generalist,1,"power losses, quality and safety issues",,37.0
gemma3_generalist_37_b5,gemma3_generalist,gemma3,llm,generalist,5,lack of pilot projects,,37.0
gemma3_generalist_37_b6,gemma3_generalist,gemma3,llm,generalist,6,public perception of DC and readiness to 'champion' installations from DC projects,,37.0
gemma3_generalist_37_b8,gemma3_generalist,gemma3,llm,generalist,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,,37.0
gemma3_generalist_37_b11,gemma3_generalist,gemma3,llm,generalist,11,high costs of DC solutions,,37.0
gemma3_normative_37_b1,gemma3_normative,gemma3,llm,normative,1,"power losses, quality and safety issues",,37.0
gemma3_normative_37_b4,gemma3_normative,gemma3,llm,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,37.0
gemma3_normative_37_b8,gemma3_normative,gemma3,llm,normative,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,,37.0
gemma3_normative_37_b9,gemma3_normative,gemma3,llm,normative,9,lack of enough trained personnel in DC systems,,37.0
gemma3_normative_37_b11,gemma3_normative,gemma3,llm,normative,11,high costs of DC solutions,,37.0
gemma3_subject-matter_37_b1,gemma3_subject-matter,gemma3,llm,subject-matter,1,"power losses, quality and safety issues",,37.0
gemma3_subject-matter_37_b5,gemma3_subject-matter,gemma3,llm,subject-matter,5,lack of pilot projects,,37.0
gemma3_subject-matter_37_b6,gemma3_subject-matter,gemma3,llm,subject-matter,6,public perception of DC and readiness to 'champion' installations from DC projects,,37.0
gemma3_subject-matter_37_b8,gemma3_subject-matter,gemma3,llm,subject-matter,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,,37.0
gemma3_subject-matter_37_b10,gemma3_subject-matter,gemma3,llm,subject-matter,10,uncertain regulatory roadmap,,37.0
llama_generalist_37_b1,llama_generalist,llama,llm,generalist,1,"power losses, quality and safety issues",,37.0
llama_generalist_37_b3,llama_generalist,llama,llm,generalist,3,lack of use-cases in which DC is advantageous,,37.0
llama_generalist_37_b4,llama_generalist,llama,llm,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,37.0
llama_generalist_37_b5,llama_generalist,llama,llm,generalist,5,lack of pilot projects,,37.0
llama_generalist_37_b6,llama_generalist,llama,llm,generalist,6,public perception of DC and readiness to 'champion' installations from DC projects,,37.0
llama_normative_37_b3,llama_normative,llama,llm,normative,3,lack of use-cases in which DC is advantageous,,37.0
llama_normative_37_b4,llama_normative,llama,llm,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,37.0
llama_normative_37_b7,llama_normative,llama,llm,normative,7,incompatibility of DC systems components,,37.0
llama_normative_37_b6,llama_normative,llama,llm,normative,6,public perception of DC and readiness to 'champion' installations from DC projects,,37.0
llama_normative_37_b9,llama_normative,llama,llm,normative,9,lack of enough trained personnel in DC systems,,37.0
llama_subject-matter_37_b1,llama_subject-matter,llama,llm,subject-matter,1,"power losses, quality and safety issues",,37.0
llama_subject-matter_37_b2,llama_subject-matter,llama,llm,subject-matter,2,reduced reliability in DC devices,,37.0
llama_subject-matter_37_b4,llama_subject-matter,llama,llm,subject-matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,37.0
llama_subject-matter_37_b5,llama_subject-matter,llama,llm,subject-matter,5,lack of pilot projects,,37.0
llama_subject-matter_37_b6,llama_subject-matter,llama,llm,subject-matter,6,public perception of DC and readiness to 'champion' installations from DC projects,,37.0
mistral_generalist_37_b1,mistral_generalist,mistral,llm,generalist,1,"power losses, quality and safety issues",,37.0
mistral_generalist_37_b2,mistral_generalist,mistral,llm,generalist,2,reduced reliability in DC devices,,37.0
mistral_generalist_37_b3,mistral_generalist,mistral,llm,generalist,3,lack of use-cases in which DC is advantageous,,37.0
mistral_generalist_37_b4,mistral_generalist,mistral,llm,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,37.0
mistral_generalist_37_b11,mistral_generalist,mistral,llm,generalist,11,high costs of DC solutions,,37.0
mistral_normative_37_b1,mistral_normative,mistral,llm,normative,1,"power losses, quality and safety issues",,37.0
mistral_normative_37_b2,mistral_normative,mistral,llm,normative,2,reduced reliability in DC devices,,37.0
mistral_normative_37_b4,mistral_normative,mistral,llm,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,37.0
mistral_normative_37_b5,mistral_normative,mistral,llm,normative,5,lack of pilot projects,,37.0
mistral_normative_37_b9,mistral_normative,mistral,llm,normative,9,lack of enough trained personnel in DC systems,,37.0
mistral_subject-matter_37_b1,mistral_subject-matter,mistral,llm,subject-matter,1,"power losses, quality and safety issues",,37.0
mistral_subject-matter_37_b2,mistral_subject-matter,mistral,llm,subject-matter,2,reduced reliability in DC devices,,37.0
mistral_subject-matter_37_b4,mistral_subject-matter,mistral,llm,subject-matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,37.0
mistral_subject-matter_37_b5,mistral_subject-matter,mistral,llm,subject-matter,5,lack of pilot projects,,37.0
mistral_subject-matter_37_b7,mistral_subject-matter,mistral,llm,subject-matter,7,incompatibility of DC systems components,,37.0
phi4_generalist_38_b1,phi4_generalist,phi4,llm,generalist,1,"power losses, quality and safety issues",,38.0
phi4_generalist_38_b3,phi4_generalist,phi4,llm,generalist,3,lack of use-cases in which DC is advantageous,,38.0
phi4_generalist_38_b4,phi4_generalist,phi4,llm,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,38.0
phi4_generalist_38_b8,phi4_generalist,phi4,llm,generalist,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,,38.0
phi4_generalist_38_b10,phi4_generalist,phi4,llm,generalist,10,uncertain regulatory roadmap,,38.0
phi4_normative_38_b1,phi4_normative,phi4,llm,normative,1,"power losses, quality and safety issues",,38.0
phi4_normative_38_b4,phi4_normative,phi4,llm,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,38.0
phi4_normative_38_b6,phi4_normative,phi4,llm,normative,6,public perception of DC and readiness to 'champion' installations from DC projects,,38.0
phi4_normative_38_b8,phi4_normative,phi4,llm,normative,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,,38.0
phi4_normative_38_b10,phi4_normative,phi4,llm,normative,10,uncertain regulatory roadmap,,38.0
phi4_subject-matter_38_b1,phi4_subject-matter,phi4,llm,subject-matter,1,"power losses, quality and safety issues",,38.0
phi4_subject-matter_38_b4,phi4_subject-matter,phi4,llm,subject-matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,38.0
phi4_subject-matter_38_b5,phi4_subject-matter,phi4,llm,subject-matter,5,lack of pilot projects,,38.0
phi4_subject-matter_38_b9,phi4_subject-matter,phi4,llm,subject-matter,9,lack of enough trained personnel in DC systems,,38.0
phi4_subject-matter_38_b10,phi4_subject-matter,phi4,llm,subject-matter,10,uncertain regulatory roadmap,,38.0
gemma3_generalist_38_b1,gemma3_generalist,gemma3,llm,generalist,1,"power losses, quality and safety issues",,38.0
gemma3_generalist_38_b5,gemma3_generalist,gemma3,llm,generalist,5,lack of pilot projects,,38.0
gemma3_generalist_38_b6,gemma3_generalist,gemma3,llm,generalist,6,public perception of DC and readiness to 'champion' installations from DC projects,,38.0
gemma3_generalist_38_b8,gemma3_generalist,gemma3,llm,generalist,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,,38.0
gemma3_generalist_38_b11,gemma3_generalist,gemma3,llm,generalist,11,high costs of DC solutions,,38.0
gemma3_normative_38_b1,gemma3_normative,gemma3,llm,normative,1,"power losses, quality and safety issues",,38.0
gemma3_normative_38_b4,gemma3_normative,gemma3,llm,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,38.0
gemma3_normative_38_b8,gemma3_normative,gemma3,llm,normative,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,,38.0
gemma3_normative_38_b6,gemma3_normative,gemma3,llm,normative,6,public perception of DC and readiness to 'champion' installations from DC projects,,38.0
gemma3_normative_38_b11,gemma3_normative,gemma3,llm,normative,11,high costs of DC solutions,,38.0
gemma3_subject-matter_38_b1,gemma3_subject-matter,gemma3,llm,subject-matter,1,"power losses, quality and safety issues",,38.0
gemma3_subject-matter_38_b5,gemma3_subject-matter,gemma3,llm,subject-matter,5,lack of pilot projects,,38.0
gemma3_subject-matter_38_b6,gemma3_subject-matter,gemma3,llm,subject-matter,6,public perception of DC and readiness to 'champion' installations from DC projects,,38.0
gemma3_subject-matter_38_b9,gemma3_subject-matter,gemma3,llm,subject-matter,9,lack of enough trained personnel in DC systems,,38.0
gemma3_subject-matter_38_b11,gemma3_subject-matter,gemma3,llm,subject-matter,11,high costs of DC solutions,,38.0
llama_generalist_38_b1,llama_generalist,llama,llm,generalist,1,"power losses, quality and safety issues",,38.0
llama_generalist_38_b3,llama_generalist,llama,llm,generalist,3,lack of use-cases in which DC is advantageous,,38.0
llama_generalist_38_b4,llama_generalist,llama,llm,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,38.0
llama_generalist_38_b5,llama_generalist,llama,llm,generalist,5,lack of pilot projects,,38.0
llama_generalist_38_b6,llama_generalist,llama,llm,generalist,6,public perception of DC and readiness to 'champion' installations from DC projects,,38.0
llama_normative_38_b1,llama_normative,llama,llm,normative,1,"power losses, quality and safety issues",,38.0
llama_normative_38_b2,llama_normative,llama,llm,normative,2,reduced reliability in DC devices,,38.0
llama_normative_38_b3,llama_normative,llama,llm,normative,3,lack of use-cases in which DC is advantageous,,38.0
llama_normative_38_b4,llama_normative,llama,llm,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,38.0
llama_normative_38_b5,llama_normative,llama,llm,normative,5,lack of pilot projects,,38.0
llama_subject-matter_38_b1,llama_subject-matter,llama,llm,subject-matter,1,"power losses, quality and safety issues",,38.0
llama_subject-matter_38_b2,llama_subject-matter,llama,llm,subject-matter,2,reduced reliability in DC devices,,38.0
llama_subject-matter_38_b3,llama_subject-matter,llama,llm,subject-matter,3,lack of use-cases in which DC is advantageous,,38.0
llama_subject-matter_38_b4,llama_subject-matter,llama,llm,subject-matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,38.0
llama_subject-matter_38_b5,llama_subject-matter,llama,llm,subject-matter,5,lack of pilot projects,,38.0
mistral_generalist_38_b1,mistral_generalist,mistral,llm,generalist,1,"power losses, quality and safety issues",,38.0
mistral_generalist_38_b4,mistral_generalist,mistral,llm,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,38.0
mistral_generalist_38_b3,mistral_generalist,mistral,llm,generalist,3,lack of use-cases in which DC is advantageous,,38.0
mistral_generalist_38_b7,mistral_generalist,mistral,llm,generalist,7,incompatibility of DC systems components,,38.0
mistral_generalist_38_b5,mistral_generalist,mistral,llm,generalist,5,lack of pilot projects,,38.0
mistral_normative_38_b1,mistral_normative,mistral,llm,normative,1,"power losses, quality and safety issues",,38.0
mistral_normative_38_b2,mistral_normative,mistral,llm,normative,2,reduced reliability in DC devices,,38.0
mistral_normative_38_b4,mistral_normative,mistral,llm,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,38.0
mistral_normative_38_b5,mistral_normative,mistral,llm,normative,5,lack of pilot projects,,38.0
mistral_normative_38_b11,mistral_normative,mistral,llm,normative,11,high costs of DC solutions,,38.0
mistral_subject-matter_38_b1,mistral_subject-matter,mistral,llm,subject-matter,1,"power losses, quality and safety issues",,38.0
mistral_subject-matter_38_b4,mistral_subject-matter,mistral,llm,subject-matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,38.0
mistral_subject-matter_38_b5,mistral_subject-matter,mistral,llm,subject-matter,5,lack of pilot projects,,38.0
mistral_subject-matter_38_b7,mistral_subject-matter,mistral,llm,subject-matter,7,incompatibility of DC systems components,,38.0
mistral_subject-matter_38_b9,mistral_subject-matter,mistral,llm,subject-matter,9,lack of enough trained personnel in DC systems,,38.0
phi4_generalist_39_b1,phi4_generalist,phi4,llm,generalist,1,"power losses, quality and safety issues",,39.0
phi4_generalist_39_b4,phi4_generalist,phi4,llm,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,39.0
phi4_generalist_39_b5,phi4_generalist,phi4,llm,generalist,5,lack of pilot projects,,39.0
phi4_generalist_39_b9,phi4_generalist,phi4,llm,generalist,9,lack of enough trained personnel in DC systems,,39.0
phi4_generalist_39_b10,phi4_generalist,phi4,llm,generalist,10,uncertain regulatory roadmap,,39.0
phi4_normative_39_b1,phi4_normative,phi4,llm,normative,1,"power losses, quality and safety issues",,39.0
phi4_normative_39_b2,phi4_normative,phi4,llm,normative,2,reduced reliability in DC devices,,39.0
phi4_normative_39_b4,phi4_normative,phi4,llm,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,39.0
phi4_normative_39_b8,phi4_normative,phi4,llm,normative,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,,39.0
phi4_normative_39_b10,phi4_normative,phi4,llm,normative,10,uncertain regulatory roadmap,,39.0
phi4_subject-matter_39_b1,phi4_subject-matter,phi4,llm,subject-matter,1,"power losses, quality and safety issues",,39.0
phi4_subject-matter_39_b4,phi4_subject-matter,phi4,llm,subject-matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,39.0
phi4_subject-matter_39_b5,phi4_subject-matter,phi4,llm,subject-matter,5,lack of pilot projects,,39.0
phi4_subject-matter_39_b8,phi4_subject-matter,phi4,llm,subject-matter,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,,39.0
phi4_subject-matter_39_b10,phi4_subject-matter,phi4,llm,subject-matter,10,uncertain regulatory roadmap,,39.0
gemma3_generalist_39_b1,gemma3_generalist,gemma3,llm,generalist,1,"power losses, quality and safety issues",,39.0
gemma3_generalist_39_b5,gemma3_generalist,gemma3,llm,generalist,5,lack of pilot projects,,39.0
gemma3_generalist_39_b6,gemma3_generalist,gemma3,llm,generalist,6,public perception of DC and readiness to 'champion' installations from DC projects,,39.0
gemma3_generalist_39_b8,gemma3_generalist,gemma3,llm,generalist,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,,39.0
gemma3_generalist_39_b11,gemma3_generalist,gemma3,llm,generalist,11,high costs of DC solutions,,39.0
gemma3_normative_39_b1,gemma3_normative,gemma3,llm,normative,1,"power losses, quality and safety issues",,39.0
gemma3_normative_39_b4,gemma3_normative,gemma3,llm,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,39.0
gemma3_normative_39_b8,gemma3_normative,gemma3,llm,normative,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,,39.0
gemma3_normative_39_b9,gemma3_normative,gemma3,llm,normative,9,lack of enough trained personnel in DC systems,,39.0
gemma3_normative_39_b11,gemma3_normative,gemma3,llm,normative,11,high costs of DC solutions,,39.0
gemma3_subject-matter_39_b1,gemma3_subject-matter,gemma3,llm,subject-matter,1,"power losses, quality and safety issues",,39.0
gemma3_subject-matter_39_b5,gemma3_subject-matter,gemma3,llm,subject-matter,5,lack of pilot projects,,39.0
gemma3_subject-matter_39_b6,gemma3_subject-matter,gemma3,llm,subject-matter,6,public perception of DC and readiness to 'champion' installations from DC projects,,39.0
gemma3_subject-matter_39_b8,gemma3_subject-matter,gemma3,llm,subject-matter,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,,39.0
gemma3_subject-matter_39_b10,gemma3_subject-matter,gemma3,llm,subject-matter,10,uncertain regulatory roadmap,,39.0
llama_generalist_39_b1,llama_generalist,llama,llm,generalist,1,"power losses, quality and safety issues",,39.0
llama_generalist_39_b2,llama_generalist,llama,llm,generalist,2,reduced reliability in DC devices,,39.0
llama_generalist_39_b3,llama_generalist,llama,llm,generalist,3,lack of use-cases in which DC is advantageous,,39.0
llama_generalist_39_b4,llama_generalist,llama,llm,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,39.0
llama_generalist_39_b5,llama_generalist,llama,llm,generalist,5,lack of pilot projects,,39.0
llama_normative_39_b1,llama_normative,llama,llm,normative,1,"power losses, quality and safety issues",,39.0
llama_normative_39_b2,llama_normative,llama,llm,normative,2,reduced reliability in DC devices,,39.0
llama_normative_39_b3,llama_normative,llama,llm,normative,3,lack of use-cases in which DC is advantageous,,39.0
llama_normative_39_b4,llama_normative,llama,llm,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,39.0
llama_normative_39_b5,llama_normative,llama,llm,normative,5,lack of pilot projects,,39.0
llama_subject-matter_39_b1,llama_subject-matter,llama,llm,subject-matter,1,"power losses, quality and safety issues",,39.0
llama_subject-matter_39_b2,llama_subject-matter,llama,llm,subject-matter,2,reduced reliability in DC devices,,39.0
llama_subject-matter_39_b3,llama_subject-matter,llama,llm,subject-matter,3,lack of use-cases in which DC is advantageous,,39.0
llama_subject-matter_39_b4,llama_subject-matter,llama,llm,subject-matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,39.0
llama_subject-matter_39_b5,llama_subject-matter,llama,llm,subject-matter,5,lack of pilot projects,,39.0
mistral_generalist_39_b1,mistral_generalist,mistral,llm,generalist,1,"power losses, quality and safety issues",,39.0
mistral_generalist_39_b2,mistral_generalist,mistral,llm,generalist,2,reduced reliability in DC devices,,39.0
mistral_generalist_39_b3,mistral_generalist,mistral,llm,generalist,3,lack of use-cases in which DC is advantageous,,39.0
mistral_generalist_39_b4,mistral_generalist,mistral,llm,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,39.0
mistral_generalist_39_b5,mistral_generalist,mistral,llm,generalist,5,lack of pilot projects,,39.0
mistral_normative_39_b1,mistral_normative,mistral,llm,normative,1,"power losses, quality and safety issues",,39.0
mistral_normative_39_b2,mistral_normative,mistral,llm,normative,2,reduced reliability in DC devices,,39.0
mistral_normative_39_b4,mistral_normative,mistral,llm,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,39.0
mistral_normative_39_b5,mistral_normative,mistral,llm,normative,5,lack of pilot projects,,39.0
mistral_normative_39_b6,mistral_normative,mistral,llm,normative,6,public perception of DC and readiness to 'champion' installations from DC projects,,39.0
mistral_subject-matter_39_b1,mistral_subject-matter,mistral,llm,subject-matter,1,"power losses, quality and safety issues",,39.0
mistral_subject-matter_39_b2,mistral_subject-matter,mistral,llm,subject-matter,2,reduced reliability in DC devices,,39.0
mistral_subject-matter_39_b4,mistral_subject-matter,mistral,llm,subject-matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,39.0
mistral_subject-matter_39_b5,mistral_subject-matter,mistral,llm,subject-matter,5,lack of pilot projects,,39.0
mistral_subject-matter_39_b11,mistral_subject-matter,mistral,llm,subject-matter,11,high costs of DC solutions,,39.0
phi4_generalist_40_b1,phi4_generalist,phi4,llm,generalist,1,"power losses, quality and safety issues",,40.0
phi4_generalist_40_b2,phi4_generalist,phi4,llm,generalist,2,reduced reliability in DC devices,,40.0
phi4_generalist_40_b3,phi4_generalist,phi4,llm,generalist,3,lack of use-cases in which DC is advantageous,,40.0
phi4_generalist_40_b4,phi4_generalist,phi4,llm,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,40.0
phi4_generalist_40_b9,phi4_generalist,phi4,llm,generalist,9,lack of enough trained personnel in DC systems,,40.0
phi4_normative_40_b1,phi4_normative,phi4,llm,normative,1,"power losses, quality and safety issues",,40.0
phi4_normative_40_b3,phi4_normative,phi4,llm,normative,3,lack of use-cases in which DC is advantageous,,40.0
phi4_normative_40_b4,phi4_normative,phi4,llm,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,40.0
phi4_normative_40_b6,phi4_normative,phi4,llm,normative,6,public perception of DC and readiness to 'champion' installations from DC projects,,40.0
phi4_normative_40_b10,phi4_normative,phi4,llm,normative,10,uncertain regulatory roadmap,,40.0
phi4_subject-matter_40_b1,phi4_subject-matter,phi4,llm,subject-matter,1,"power losses, quality and safety issues",,40.0
phi4_subject-matter_40_b2,phi4_subject-matter,phi4,llm,subject-matter,2,reduced reliability in DC devices,,40.0
phi4_subject-matter_40_b3,phi4_subject-matter,phi4,llm,subject-matter,3,lack of use-cases in which DC is advantageous,,40.0
phi4_subject-matter_40_b4,phi4_subject-matter,phi4,llm,subject-matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,40.0
phi4_subject-matter_40_b10,phi4_subject-matter,phi4,llm,subject-matter,10,uncertain regulatory roadmap,,40.0
gemma3_generalist_40_b1,gemma3_generalist,gemma3,llm,generalist,1,"power losses, quality and safety issues",,40.0
gemma3_generalist_40_b5,gemma3_generalist,gemma3,llm,generalist,5,lack of pilot projects,,40.0
gemma3_generalist_40_b6,gemma3_generalist,gemma3,llm,generalist,6,public perception of DC and readiness to 'champion' installations from DC projects,,40.0
gemma3_generalist_40_b8,gemma3_generalist,gemma3,llm,generalist,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,,40.0
gemma3_generalist_40_b11,gemma3_generalist,gemma3,llm,generalist,11,high costs of DC solutions,,40.0
gemma3_normative_40_b1,gemma3_normative,gemma3,llm,normative,1,"power losses, quality and safety issues",,40.0
gemma3_normative_40_b4,gemma3_normative,gemma3,llm,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,40.0
gemma3_normative_40_b8,gemma3_normative,gemma3,llm,normative,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,,40.0
gemma3_normative_40_b9,gemma3_normative,gemma3,llm,normative,9,lack of enough trained personnel in DC systems,,40.0
gemma3_normative_40_b11,gemma3_normative,gemma3,llm,normative,11,high costs of DC solutions,,40.0
gemma3_subject-matter_40_b1,gemma3_subject-matter,gemma3,llm,subject-matter,1,"power losses, quality and safety issues",,40.0
gemma3_subject-matter_40_b5,gemma3_subject-matter,gemma3,llm,subject-matter,5,lack of pilot projects,,40.0
