source,base_model,model,variant_id,iteration,condition,rating,label,scenario,rating_ord
LLM,gemma3-12b,normative,gemma3_normative,34,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,normative2,gemma3_normative2,34,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,subject_matter,gemma3_subject_matter,34,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,subject_matter2,gemma3_subject_matter2,34,NEU,3,Feasible,CONTEXT,3
LLM,llama-pro,generalist,llama_generalist,35,NEU,3,Feasible,CONTEXT,3
LLM,llama-pro,generalist2,llama_generalist2,35,NEU,3,Feasible,CONTEXT,3
LLM,llama-pro,normative,llama_normative,35,NEU,1,Not feasible,CONTEXT,1
LLM,llama-pro,normative2,llama_normative2,35,NEU,4,Very feasible,CONTEXT,4
LLM,llama-pro,subject_matter,llama_subject_matter,35,NEU,3,Feasible,CONTEXT,3
LLM,llama-pro,subject_matter2,llama_subject_matter2,35,NEU,3,Feasible,CONTEXT,3
LLM,mistral,generalist,mistral_generalist,35,NEU,3,Feasible,CONTEXT,3
LLM,mistral,generalist2,mistral_generalist2,35,NEU,3,Feasible,CONTEXT,3
LLM,mistral,normative,mistral_normative,35,NEU,3,Feasible,CONTEXT,3
LLM,mistral,normative2,mistral_normative2,35,NEU,3,Feasible,CONTEXT,3
LLM,mistral,subject_matter,mistral_subject_matter,35,NEU,3,Feasible,CONTEXT,3
LLM,mistral,subject_matter2,mistral_subject_matter2,35,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,generalist,gemma3_generalist,35,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,generalist2,gemma3_generalist2,35,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,normative,gemma3_normative,35,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,normative2,gemma3_normative2,35,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,subject_matter,gemma3_subject_matter,35,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,subject_matter2,gemma3_subject_matter2,35,NEU,3,Feasible,CONTEXT,3
LLM,llama-pro,generalist,llama_generalist,36,NEU,3,Feasible,CONTEXT,3
LLM,llama-pro,generalist2,llama_generalist2,36,NEU,4,Very feasible,CONTEXT,4
LLM,llama-pro,normative,llama_normative,36,NEU,3,Feasible,CONTEXT,3
LLM,llama-pro,normative2,llama_normative2,36,NEU,4,Very feasible,CONTEXT,4
LLM,llama-pro,subject_matter,llama_subject_matter,36,NEU,3,Feasible,CONTEXT,3
LLM,llama-pro,subject_matter2,llama_subject_matter2,36,NEU,4,Very feasible,CONTEXT,4
LLM,mistral,generalist,mistral_generalist,36,NEU,3,Feasible,CONTEXT,3
LLM,mistral,generalist2,mistral_generalist2,36,NEU,3,Feasible,CONTEXT,3
LLM,mistral,normative,mistral_normative,36,NEU,3,Feasible,CONTEXT,3
LLM,mistral,normative2,mistral_normative2,36,NEU,3,Feasible,CONTEXT,3
LLM,mistral,subject_matter,mistral_subject_matter,36,NEU,3,Feasible,CONTEXT,3
LLM,mistral,subject_matter2,mistral_subject_matter2,36,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,generalist,gemma3_generalist,36,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,generalist2,gemma3_generalist2,36,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,normative,gemma3_normative,36,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,normative2,gemma3_normative2,36,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,subject_matter,gemma3_subject_matter,36,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,subject_matter2,gemma3_subject_matter2,36,NEU,3,Feasible,CONTEXT,3
LLM,llama-pro,generalist,llama_generalist,37,NEU,3,Feasible,CONTEXT,3
LLM,llama-pro,generalist2,llama_generalist2,37,NEU,3,Feasible,CONTEXT,3
LLM,llama-pro,normative,llama_normative,37,NEU,3,Feasible,CONTEXT,3
LLM,llama-pro,normative2,llama_normative2,37,NEU,3,Feasible,CONTEXT,3
LLM,llama-pro,subject_matter,llama_subject_matter,37,NEU,3,Feasible,CONTEXT,3
LLM,llama-pro,subject_matter2,llama_subject_matter2,37,NEU,3,Feasible,CONTEXT,3
LLM,mistral,generalist,mistral_generalist,37,NEU,3,Feasible,CONTEXT,3
LLM,mistral,generalist2,mistral_generalist2,37,NEU,3,Feasible,CONTEXT,3
LLM,mistral,normative,mistral_normative,37,NEU,3,Feasible,CONTEXT,3
LLM,mistral,normative2,mistral_normative2,37,NEU,3,Feasible,CONTEXT,3
LLM,mistral,subject_matter,mistral_subject_matter,37,NEU,3,Feasible,CONTEXT,3
LLM,mistral,subject_matter2,mistral_subject_matter2,37,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,generalist,gemma3_generalist,37,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,generalist2,gemma3_generalist2,37,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,normative,gemma3_normative,37,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,normative2,gemma3_normative2,37,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,subject_matter,gemma3_subject_matter,37,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,subject_matter2,gemma3_subject_matter2,37,NEU,3,Feasible,CONTEXT,3
LLM,llama-pro,generalist,llama_generalist,38,NEU,3,Feasible,CONTEXT,3
LLM,llama-pro,generalist2,llama_generalist2,38,NEU,4,Very feasible,CONTEXT,4
LLM,llama-pro,normative,llama_normative,38,NEU,2,Somewhat feasible,CONTEXT,2
LLM,llama-pro,normative2,llama_normative2,38,NEU,2,Somewhat feasible,CONTEXT,2
LLM,llama-pro,subject_matter,llama_subject_matter,38,NEU,3,Feasible,CONTEXT,3
LLM,llama-pro,subject_matter2,llama_subject_matter2,38,NEU,2,Somewhat feasible,CONTEXT,2
LLM,mistral,generalist,mistral_generalist,38,NEU,3,Feasible,CONTEXT,3
LLM,mistral,generalist2,mistral_generalist2,38,NEU,3,Feasible,CONTEXT,3
LLM,mistral,normative,mistral_normative,38,NEU,3,Feasible,CONTEXT,3
LLM,mistral,normative2,mistral_normative2,38,NEU,3,Feasible,CONTEXT,3
LLM,mistral,subject_matter,mistral_subject_matter,38,NEU,3,Feasible,CONTEXT,3
LLM,mistral,subject_matter2,mistral_subject_matter2,38,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,generalist,gemma3_generalist,38,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,generalist2,gemma3_generalist2,38,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,normative,gemma3_normative,38,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,normative2,gemma3_normative2,38,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,subject_matter,gemma3_subject_matter,38,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,subject_matter2,gemma3_subject_matter2,38,NEU,3,Feasible,CONTEXT,3
LLM,llama-pro,generalist,llama_generalist,39,NEU,3,Feasible,CONTEXT,3
LLM,llama-pro,generalist2,llama_generalist2,39,NEU,3,Feasible,CONTEXT,3
LLM,llama-pro,normative,llama_normative,39,NEU,3,Feasible,CONTEXT,3
LLM,llama-pro,normative2,llama_normative2,39,NEU,3,Feasible,CONTEXT,3
LLM,llama-pro,subject_matter,llama_subject_matter,39,NEU,3,Feasible,CONTEXT,3
LLM,llama-pro,subject_matter2,llama_subject_matter2,39,NEU,3,Feasible,CONTEXT,3
LLM,mistral,generalist,mistral_generalist,39,NEU,3,Feasible,CONTEXT,3
LLM,mistral,generalist2,mistral_generalist2,39,NEU,3,Feasible,CONTEXT,3
LLM,mistral,normative,mistral_normative,39,NEU,3,Feasible,CONTEXT,3
LLM,mistral,normative2,mistral_normative2,39,NEU,3,Feasible,CONTEXT,3
LLM,mistral,subject_matter,mistral_subject_matter,39,NEU,3,Feasible,CONTEXT,3
LLM,mistral,subject_matter2,mistral_subject_matter2,39,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,generalist,gemma3_generalist,39,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,generalist2,gemma3_generalist2,39,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,normative,gemma3_normative,39,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,normative2,gemma3_normative2,39,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,subject_matter,gemma3_subject_matter,39,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,subject_matter2,gemma3_subject_matter2,39,NEU,3,Feasible,CONTEXT,3
LLM,llama-pro,generalist,llama_generalist,40,NEU,3,Feasible,CONTEXT,3
LLM,llama-pro,generalist2,llama_generalist2,40,NEU,3,Feasible,CONTEXT,3
LLM,llama-pro,normative,llama_normative,40,NEU,2,Somewhat feasible,CONTEXT,2
LLM,llama-pro,normative2,llama_normative2,40,NEU,4,Very feasible,CONTEXT,4
LLM,llama-pro,subject_matter,llama_subject_matter,40,NEU,4,Very feasible,CONTEXT,4
LLM,llama-pro,subject_matter2,llama_subject_matter2,40,NEU,3,Feasible,CONTEXT,3
LLM,mistral,generalist,mistral_generalist,40,NEU,3,Feasible,CONTEXT,3
LLM,mistral,generalist2,mistral_generalist2,40,NEU,3,Feasible,CONTEXT,3
LLM,mistral,normative,mistral_normative,40,NEU,3,Feasible,CONTEXT,3
LLM,mistral,normative2,mistral_normative2,40,NEU,3,Feasible,CONTEXT,3
LLM,mistral,subject_matter,mistral_subject_matter,40,NEU,3,Feasible,CONTEXT,3
LLM,mistral,subject_matter2,mistral_subject_matter2,40,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,generalist,gemma3_generalist,40,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,generalist2,gemma3_generalist2,40,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,normative,gemma3_normative,40,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,normative2,gemma3_normative2,40,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,subject_matter,gemma3_subject_matter,40,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,subject_matter2,gemma3_subject_matter2,40,NEU,3,Feasible,CONTEXT,3
LLM,llama-pro,generalist,llama_generalist,41,NEU,3,Feasible,CONTEXT,3
LLM,llama-pro,generalist2,llama_generalist2,41,NEU,3,Feasible,CONTEXT,3
LLM,llama-pro,normative,llama_normative,41,NEU,3,Feasible,CONTEXT,3
LLM,llama-pro,normative2,llama_normative2,41,NEU,3,Feasible,CONTEXT,3
LLM,llama-pro,subject_matter,llama_subject_matter,41,NEU,3,Feasible,CONTEXT,3
LLM,llama-pro,subject_matter2,llama_subject_matter2,41,NEU,3,Feasible,CONTEXT,3
LLM,mistral,generalist,mistral_generalist,41,NEU,3,Feasible,CONTEXT,3
LLM,mistral,generalist2,mistral_generalist2,41,NEU,3,Feasible,CONTEXT,3
LLM,mistral,normative,mistral_normative,41,NEU,3,Feasible,CONTEXT,3
LLM,mistral,normative2,mistral_normative2,41,NEU,3,Feasible,CONTEXT,3
LLM,mistral,subject_matter,mistral_subject_matter,41,NEU,3,Feasible,CONTEXT,3
LLM,mistral,subject_matter2,mistral_subject_matter2,41,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,generalist,gemma3_generalist,41,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,generalist2,gemma3_generalist2,41,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,normative,gemma3_normative,41,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,normative2,gemma3_normative2,41,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,subject_matter,gemma3_subject_matter,41,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,subject_matter2,gemma3_subject_matter2,41,NEU,3,Feasible,CONTEXT,3
LLM,llama-pro,generalist,llama_generalist,42,NEU,3,Feasible,CONTEXT,3
LLM,llama-pro,generalist2,llama_generalist2,42,NEU,3,Feasible,CONTEXT,3
LLM,llama-pro,normative,llama_normative,42,NEU,3,Feasible,CONTEXT,3
LLM,llama-pro,normative2,llama_normative2,42,NEU,2,Somewhat feasible,CONTEXT,2
LLM,llama-pro,subject_matter,llama_subject_matter,42,NEU,4,Very feasible,CONTEXT,4
LLM,llama-pro,subject_matter2,llama_subject_matter2,42,NEU,4,Very feasible,CONTEXT,4
LLM,mistral,generalist,mistral_generalist,42,NEU,3,Feasible,CONTEXT,3
LLM,mistral,generalist2,mistral_generalist2,42,NEU,3,Feasible,CONTEXT,3
LLM,mistral,normative,mistral_normative,42,NEU,3,Feasible,CONTEXT,3
LLM,mistral,normative2,mistral_normative2,42,NEU,3,Feasible,CONTEXT,3
LLM,mistral,subject_matter,mistral_subject_matter,42,NEU,3,Feasible,CONTEXT,3
LLM,mistral,subject_matter2,mistral_subject_matter2,42,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,generalist,gemma3_generalist,42,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,generalist2,gemma3_generalist2,42,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,normative,gemma3_normative,42,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,normative2,gemma3_normative2,42,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,subject_matter,gemma3_subject_matter,42,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,subject_matter2,gemma3_subject_matter2,42,NEU,3,Feasible,CONTEXT,3
LLM,llama-pro,generalist,llama_generalist,43,NEU,3,Feasible,CONTEXT,3
LLM,llama-pro,generalist2,llama_generalist2,43,NEU,3,Feasible,CONTEXT,3
LLM,llama-pro,normative,llama_normative,43,NEU,3,Feasible,CONTEXT,3
LLM,llama-pro,normative2,llama_normative2,43,NEU,3,Feasible,CONTEXT,3
LLM,llama-pro,subject_matter,llama_subject_matter,43,NEU,3,Feasible,CONTEXT,3
LLM,llama-pro,subject_matter2,llama_subject_matter2,43,NEU,3,Feasible,CONTEXT,3
LLM,mistral,generalist,mistral_generalist,43,NEU,3,Feasible,CONTEXT,3
LLM,mistral,generalist2,mistral_generalist2,43,NEU,3,Feasible,CONTEXT,3
LLM,mistral,normative,mistral_normative,43,NEU,3,Feasible,CONTEXT,3
LLM,mistral,normative2,mistral_normative2,43,NEU,3,Feasible,CONTEXT,3
LLM,mistral,subject_matter,mistral_subject_matter,43,NEU,3,Feasible,CONTEXT,3
LLM,mistral,subject_matter2,mistral_subject_matter2,43,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,generalist,gemma3_generalist,43,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,generalist2,gemma3_generalist2,43,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,normative,gemma3_normative,43,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,normative2,gemma3_normative2,43,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,subject_matter,gemma3_subject_matter,43,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,subject_matter2,gemma3_subject_matter2,43,NEU,3,Feasible,CONTEXT,3
LLM,llama-pro,generalist,llama_generalist,44,NEU,3,Feasible,CONTEXT,3
LLM,llama-pro,generalist2,llama_generalist2,44,NEU,2,Somewhat feasible,CONTEXT,2
LLM,llama-pro,normative,llama_normative,44,NEU,3,Feasible,CONTEXT,3
LLM,llama-pro,normative2,llama_normative2,44,NEU,3,Feasible,CONTEXT,3
LLM,llama-pro,subject_matter,llama_subject_matter,44,NEU,2,Somewhat feasible,CONTEXT,2
LLM,llama-pro,subject_matter2,llama_subject_matter2,44,NEU,3,Feasible,CONTEXT,3
LLM,mistral,generalist,mistral_generalist,44,NEU,3,Feasible,CONTEXT,3
LLM,mistral,generalist2,mistral_generalist2,44,NEU,3,Feasible,CONTEXT,3
LLM,mistral,normative,mistral_normative,44,NEU,3,Feasible,CONTEXT,3
LLM,mistral,normative2,mistral_normative2,44,NEU,3,Feasible,CONTEXT,3
LLM,mistral,subject_matter,mistral_subject_matter,44,NEU,3,Feasible,CONTEXT,3
LLM,mistral,subject_matter2,mistral_subject_matter2,44,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,generalist,gemma3_generalist,44,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,generalist2,gemma3_generalist2,44,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,normative,gemma3_normative,44,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,normative2,gemma3_normative2,44,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,subject_matter,gemma3_subject_matter,44,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,subject_matter2,gemma3_subject_matter2,44,NEU,3,Feasible,CONTEXT,3
LLM,llama-pro,generalist,llama_generalist,45,NEU,3,Feasible,CONTEXT,3
LLM,llama-pro,generalist2,llama_generalist2,45,NEU,3,Feasible,CONTEXT,3
LLM,llama-pro,normative,llama_normative,45,NEU,3,Feasible,CONTEXT,3
LLM,llama-pro,normative2,llama_normative2,45,NEU,3,Feasible,CONTEXT,3
LLM,llama-pro,subject_matter,llama_subject_matter,45,NEU,4,Very feasible,CONTEXT,4
LLM,llama-pro,subject_matter2,llama_subject_matter2,45,NEU,2,Somewhat feasible,CONTEXT,2
LLM,mistral,generalist,mistral_generalist,45,NEU,3,Feasible,CONTEXT,3
LLM,mistral,generalist2,mistral_generalist2,45,NEU,3,Feasible,CONTEXT,3
LLM,mistral,normative,mistral_normative,45,NEU,3,Feasible,CONTEXT,3
LLM,mistral,normative2,mistral_normative2,45,NEU,3,Feasible,CONTEXT,3
LLM,mistral,subject_matter,mistral_subject_matter,45,NEU,3,Feasible,CONTEXT,3
LLM,mistral,subject_matter2,mistral_subject_matter2,45,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,generalist,gemma3_generalist,45,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,generalist2,gemma3_generalist2,45,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,normative,gemma3_normative,45,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,normative2,gemma3_normative2,45,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,subject_matter,gemma3_subject_matter,45,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,subject_matter2,gemma3_subject_matter2,45,NEU,3,Feasible,CONTEXT,3
LLM,llama-pro,generalist,llama_generalist,46,NEU,4,Very feasible,CONTEXT,4
LLM,llama-pro,generalist2,llama_generalist2,46,NEU,3,Feasible,CONTEXT,3
LLM,llama-pro,normative,llama_normative,46,NEU,3,Feasible,CONTEXT,3
LLM,llama-pro,normative2,llama_normative2,46,NEU,3,Feasible,CONTEXT,3
LLM,llama-pro,subject_matter,llama_subject_matter,46,NEU,4,Very feasible,CONTEXT,4
LLM,llama-pro,subject_matter2,llama_subject_matter2,46,NEU,3,Feasible,CONTEXT,3
LLM,mistral,generalist,mistral_generalist,46,NEU,3,Feasible,CONTEXT,3
LLM,mistral,generalist2,mistral_generalist2,46,NEU,3,Feasible,CONTEXT,3
LLM,mistral,normative,mistral_normative,46,NEU,3,Feasible,CONTEXT,3
LLM,mistral,normative2,mistral_normative2,46,NEU,3,Feasible,CONTEXT,3
LLM,mistral,subject_matter,mistral_subject_matter,46,NEU,3,Feasible,CONTEXT,3
LLM,mistral,subject_matter2,mistral_subject_matter2,46,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,generalist,gemma3_generalist,46,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,generalist2,gemma3_generalist2,46,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,normative,gemma3_normative,46,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,normative2,gemma3_normative2,46,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,subject_matter,gemma3_subject_matter,46,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,subject_matter2,gemma3_subject_matter2,46,NEU,3,Feasible,CONTEXT,3
LLM,llama-pro,generalist,llama_generalist,47,NEU,3,Feasible,CONTEXT,3
LLM,llama-pro,generalist2,llama_generalist2,47,NEU,3,Feasible,CONTEXT,3
LLM,llama-pro,normative,llama_normative,47,NEU,3,Feasible,CONTEXT,3
LLM,llama-pro,normative2,llama_normative2,47,NEU,3,Feasible,CONTEXT,3
LLM,llama-pro,subject_matter,llama_subject_matter,47,NEU,3,Feasible,CONTEXT,3
LLM,llama-pro,subject_matter2,llama_subject_matter2,47,NEU,4,Very feasible,CONTEXT,4
LLM,mistral,generalist,mistral_generalist,47,NEU,3,Feasible,CONTEXT,3
LLM,mistral,generalist2,mistral_generalist2,47,NEU,3,Feasible,CONTEXT,3
LLM,mistral,normative,mistral_normative,47,NEU,3,Feasible,CONTEXT,3
LLM,mistral,normative2,mistral_normative2,47,NEU,3,Feasible,CONTEXT,3
LLM,mistral,subject_matter,mistral_subject_matter,47,NEU,3,Feasible,CONTEXT,3
LLM,mistral,subject_matter2,mistral_subject_matter2,47,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,generalist,gemma3_generalist,47,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,generalist2,gemma3_generalist2,47,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,normative,gemma3_normative,47,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,normative2,gemma3_normative2,47,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,subject_matter,gemma3_subject_matter,47,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,subject_matter2,gemma3_subject_matter2,47,NEU,3,Feasible,CONTEXT,3
LLM,llama-pro,generalist,llama_generalist,48,NEU,3,Feasible,CONTEXT,3
LLM,llama-pro,generalist2,llama_generalist2,48,NEU,3,Feasible,CONTEXT,3
LLM,llama-pro,normative,llama_normative,48,NEU,3,Feasible,CONTEXT,3
LLM,llama-pro,normative2,llama_normative2,48,NEU,3,Feasible,CONTEXT,3
LLM,llama-pro,subject_matter,llama_subject_matter,48,NEU,4,Very feasible,CONTEXT,4
LLM,llama-pro,subject_matter2,llama_subject_matter2,48,NEU,3,Feasible,CONTEXT,3
LLM,mistral,generalist,mistral_generalist,48,NEU,3,Feasible,CONTEXT,3
LLM,mistral,generalist2,mistral_generalist2,48,NEU,3,Feasible,CONTEXT,3
LLM,mistral,normative,mistral_normative,48,NEU,3,Feasible,CONTEXT,3
LLM,mistral,normative2,mistral_normative2,48,NEU,3,Feasible,CONTEXT,3
LLM,mistral,subject_matter,mistral_subject_matter,48,NEU,3,Feasible,CONTEXT,3
LLM,mistral,subject_matter2,mistral_subject_matter2,48,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,generalist,gemma3_generalist,48,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,generalist2,gemma3_generalist2,48,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,normative,gemma3_normative,48,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,normative2,gemma3_normative2,48,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,subject_matter,gemma3_subject_matter,48,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,subject_matter2,gemma3_subject_matter2,48,NEU,3,Feasible,CONTEXT,3
LLM,llama-pro,generalist,llama_generalist,49,NEU,4,Very feasible,CONTEXT,4
LLM,llama-pro,generalist2,llama_generalist2,49,NEU,3,Feasible,CONTEXT,3
LLM,llama-pro,normative,llama_normative,49,NEU,3,Feasible,CONTEXT,3
LLM,llama-pro,normative2,llama_normative2,49,NEU,3,Feasible,CONTEXT,3
LLM,llama-pro,subject_matter,llama_subject_matter,49,NEU,3,Feasible,CONTEXT,3
LLM,llama-pro,subject_matter2,llama_subject_matter2,49,NEU,3,Feasible,CONTEXT,3
LLM,mistral,generalist,mistral_generalist,49,NEU,3,Feasible,CONTEXT,3
LLM,mistral,generalist2,mistral_generalist2,49,NEU,3,Feasible,CONTEXT,3
LLM,mistral,normative,mistral_normative,49,NEU,3,Feasible,CONTEXT,3
LLM,mistral,normative2,mistral_normative2,49,NEU,3,Feasible,CONTEXT,3
LLM,mistral,subject_matter,mistral_subject_matter,49,NEU,3,Feasible,CONTEXT,3
LLM,mistral,subject_matter2,mistral_subject_matter2,49,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,generalist,gemma3_generalist,49,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,generalist2,gemma3_generalist2,49,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,normative,gemma3_normative,49,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,normative2,gemma3_normative2,49,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,subject_matter,gemma3_subject_matter,49,NEU,3,Feasible,CONTEXT,3
LLM,gemma3-12b,subject_matter2,gemma3_subject_matter2,49,NEU,3,Feasible,CONTEXT,3
