row_id,source,base_model,variant_id,model,dc_solution,rating,label,condition,iteration,timestamp
phi4_normative2_18_20250624_112829,llm,phi4,phi4_normative2,normative2,Protection DC system design tool,4,Very important,ZEROSHOT,18.0,20250624_112829
phi4_normative2_19_20250624_112943,llm,phi4,phi4_normative2,normative2,Protection DC system design tool,4,Very important,ZEROSHOT,19.0,20250624_112943
phi4_normative2_20_20250624_113101,llm,phi4,phi4_normative2,normative2,Protection DC system design tool,3,Important,ZEROSHOT,20.0,20250624_113101
phi4_normative2_21_20250624_113550,llm,phi4,phi4_normative2,normative2,Protection DC system design tool,3,Important,ZEROSHOT,21.0,20250624_113550
phi4_normative2_22_20250624_113749,llm,phi4,phi4_normative2,normative2,Protection DC system design tool,4,Very important,ZEROSHOT,22.0,20250624_113749
phi4_normative2_23_20250624_113831,llm,phi4,phi4_normative2,normative2,Protection DC system design tool,4,Very important,ZEROSHOT,23.0,20250624_113831
phi4_normative2_24_20250624_114311,llm,phi4,phi4_normative2,normative2,Protection DC system design tool,4,Very important,ZEROSHOT,24.0,20250624_114311
phi4_normative2_25_20250624_114440,llm,phi4,phi4_normative2,normative2,Protection DC system design tool,4,Very important,ZEROSHOT,25.0,20250624_114440
phi4_normative2_26_20250624_114625,llm,phi4,phi4_normative2,normative2,Protection DC system design tool,4,Very important,ZEROSHOT,26.0,20250624_114625
phi4_normative2_27_20250624_114813,llm,phi4,phi4_normative2,normative2,Protection DC system design tool,4,Very important,ZEROSHOT,27.0,20250624_114813
phi4_normative2_28_20250624_114935,llm,phi4,phi4_normative2,normative2,Protection DC system design tool,4,Very important,ZEROSHOT,28.0,20250624_114935
phi4_normative2_29_20250624_115021,llm,phi4,phi4_normative2,normative2,Protection DC system design tool,4,Very important,ZEROSHOT,29.0,20250624_115021
phi4_normative2_30_20250624_115139,llm,phi4,phi4_normative2,normative2,Protection DC system design tool,4,Very important,ZEROSHOT,30.0,20250624_115139
phi4_normative2_31_20250624_115232,llm,phi4,phi4_normative2,normative2,Protection DC system design tool,4,Very important,ZEROSHOT,31.0,20250624_115232
phi4_normative2_32_20250624_120859,llm,phi4,phi4_normative2,normative2,Protection DC system design tool,4,Very important,ZEROSHOT,32.0,20250624_120859
phi4_normative2_33_20250624_122917,llm,phi4,phi4_normative2,normative2,Protection DC system design tool,4,Very important,ZEROSHOT,33.0,20250624_122917
phi4_normative2_34_20250624_123256,llm,phi4,phi4_normative2,normative2,Protection DC system design tool,4,Very important,ZEROSHOT,34.0,20250624_123256
phi4_normative2_35_20250624_123627,llm,phi4,phi4_normative2,normative2,Protection DC system design tool,4,Very important,ZEROSHOT,35.0,20250624_123627
phi4_normative2_36_20250624_123831,llm,phi4,phi4_normative2,normative2,Protection DC system design tool,4,Very important,ZEROSHOT,36.0,20250624_123831
phi4_normative2_37_20250624_124149,llm,phi4,phi4_normative2,normative2,Protection DC system design tool,4,Very important,ZEROSHOT,37.0,20250624_124149
phi4_normative2_38_20250624_124244,llm,phi4,phi4_normative2,normative2,Protection DC system design tool,3,Important,ZEROSHOT,38.0,20250624_124244
phi4_normative2_39_20250624_124519,llm,phi4,phi4_normative2,normative2,Protection DC system design tool,4,Very important,ZEROSHOT,39.0,20250624_124519
phi4_normative2_40_20250624_124625,llm,phi4,phi4_normative2,normative2,Protection DC system design tool,4,Very important,ZEROSHOT,40.0,20250624_124625
phi4_normative2_41_20250624_124737,llm,phi4,phi4_normative2,normative2,Protection DC system design tool,4,Very important,ZEROSHOT,41.0,20250624_124737
phi4_normative2_42_20250624_124831,llm,phi4,phi4_normative2,normative2,Protection DC system design tool,4,Very important,ZEROSHOT,42.0,20250624_124831
phi4_normative2_43_20250624_125037,llm,phi4,phi4_normative2,normative2,Protection DC system design tool,4,Very important,ZEROSHOT,43.0,20250624_125037
phi4_normative2_44_20250624_125221,llm,phi4,phi4_normative2,normative2,Protection DC system design tool,4,Very important,ZEROSHOT,44.0,20250624_125221
phi4_normative2_45_20250624_125346,llm,phi4,phi4_normative2,normative2,Protection DC system design tool,4,Very important,ZEROSHOT,45.0,20250624_125346
phi4_normative2_46_20250624_125451,llm,phi4,phi4_normative2,normative2,Protection DC system design tool,3,Important,ZEROSHOT,46.0,20250624_125451
phi4_normative2_47_20250624_125608,llm,phi4,phi4_normative2,normative2,Protection DC system design tool,3,Important,ZEROSHOT,47.0,20250624_125608
phi4_normative2_48_20250624_125733,llm,phi4,phi4_normative2,normative2,Protection DC system design tool,4,Very important,ZEROSHOT,48.0,20250624_125733
phi4_normative2_49_20250624_125846,llm,phi4,phi4_normative2,normative2,Protection DC system design tool,4,Very important,ZEROSHOT,49.0,20250624_125846
phi4_normative2_00_20250623_182140,llm,phi4,phi4_normative2,normative2,Semiconductor-based circuit breaker,4,Very important,ZEROSHOT,0.0,20250623_182140
phi4_normative2_01_20250623_182318,llm,phi4,phi4_normative2,normative2,Semiconductor-based circuit breaker,4,Very important,ZEROSHOT,1.0,20250623_182318
phi4_normative2_02_20250623_182402,llm,phi4,phi4_normative2,normative2,Semiconductor-based circuit breaker,4,Very important,ZEROSHOT,2.0,20250623_182402
phi4_normative2_03_20250623_182614,llm,phi4,phi4_normative2,normative2,Semiconductor-based circuit breaker,4,Very important,ZEROSHOT,3.0,20250623_182614
phi4_normative2_04_20250623_182838,llm,phi4,phi4_normative2,normative2,Semiconductor-based circuit breaker,4,Very important,ZEROSHOT,4.0,20250623_182838
phi4_normative2_05_20250623_182919,llm,phi4,phi4_normative2,normative2,Semiconductor-based circuit breaker,3,Important,ZEROSHOT,5.0,20250623_182919
phi4_normative2_06_20250623_183414,llm,phi4,phi4_normative2,normative2,Semiconductor-based circuit breaker,4,Very important,ZEROSHOT,6.0,20250623_183414
phi4_normative2_07_20250623_183525,llm,phi4,phi4_normative2,normative2,Semiconductor-based circuit breaker,4,Very important,ZEROSHOT,7.0,20250623_183525
phi4_normative2_08_20250623_183705,llm,phi4,phi4_normative2,normative2,Semiconductor-based circuit breaker,4,Very important,ZEROSHOT,8.0,20250623_183705
phi4_normative2_09_20250623_183836,llm,phi4,phi4_normative2,normative2,Semiconductor-based circuit breaker,4,Very important,ZEROSHOT,9.0,20250623_183836
phi4_normative2_10_20250623_184010,llm,phi4,phi4_normative2,normative2,Semiconductor-based circuit breaker,4,Very important,ZEROSHOT,10.0,20250623_184010
phi4_normative2_11_20250623_184142,llm,phi4,phi4_normative2,normative2,Semiconductor-based circuit breaker,4,Very important,ZEROSHOT,11.0,20250623_184142
phi4_normative2_12_20250623_184250,llm,phi4,phi4_normative2,normative2,Semiconductor-based circuit breaker,4,Very important,ZEROSHOT,12.0,20250623_184250
phi4_normative2_13_20250623_184403,llm,phi4,phi4_normative2,normative2,Semiconductor-based circuit breaker,4,Very important,ZEROSHOT,13.0,20250623_184403
phi4_normative2_14_20250623_184600,llm,phi4,phi4_normative2,normative2,Semiconductor-based circuit breaker,4,Very important,ZEROSHOT,14.0,20250623_184600
phi4_normative2_15_20250623_184727,llm,phi4,phi4_normative2,normative2,Semiconductor-based circuit breaker,4,Very important,ZEROSHOT,15.0,20250623_184727
phi4_normative2_16_20250623_184940,llm,phi4,phi4_normative2,normative2,Semiconductor-based circuit breaker,4,Very important,ZEROSHOT,16.0,20250623_184940
phi4_normative2_17_20250623_185125,llm,phi4,phi4_normative2,normative2,Semiconductor-based circuit breaker,4,Very important,ZEROSHOT,17.0,20250623_185125
phi4_normative2_18_20250623_185229,llm,phi4,phi4_normative2,normative2,Semiconductor-based circuit breaker,3,Important,ZEROSHOT,18.0,20250623_185229
phi4_normative2_19_20250623_185329,llm,phi4,phi4_normative2,normative2,Semiconductor-based circuit breaker,4,Very important,ZEROSHOT,19.0,20250623_185329
phi4_normative2_20_20250623_185700,llm,phi4,phi4_normative2,normative2,Semiconductor-based circuit breaker,4,Very important,ZEROSHOT,20.0,20250623_185700
phi4_normative2_21_20250623_185858,llm,phi4,phi4_normative2,normative2,Semiconductor-based circuit breaker,4,Very important,ZEROSHOT,21.0,20250623_185858
phi4_normative2_22_20250623_190048,llm,phi4,phi4_normative2,normative2,Semiconductor-based circuit breaker,4,Very important,ZEROSHOT,22.0,20250623_190048
phi4_normative2_23_20250623_190211,llm,phi4,phi4_normative2,normative2,Semiconductor-based circuit breaker,4,Very important,ZEROSHOT,23.0,20250623_190211
phi4_normative2_24_20250623_190344,llm,phi4,phi4_normative2,normative2,Semiconductor-based circuit breaker,4,Very important,ZEROSHOT,24.0,20250623_190344
phi4_normative2_25_20250623_190458,llm,phi4,phi4_normative2,normative2,Semiconductor-based circuit breaker,4,Very important,ZEROSHOT,25.0,20250623_190458
phi4_normative2_26_20250623_190642,llm,phi4,phi4_normative2,normative2,Semiconductor-based circuit breaker,4,Very important,ZEROSHOT,26.0,20250623_190642
phi4_normative2_27_20250623_190931,llm,phi4,phi4_normative2,normative2,Semiconductor-based circuit breaker,4,Very important,ZEROSHOT,27.0,20250623_190931
phi4_normative2_28_20250623_191239,llm,phi4,phi4_normative2,normative2,Semiconductor-based circuit breaker,4,Very important,ZEROSHOT,28.0,20250623_191239
phi4_normative2_29_20250623_195411,llm,phi4,phi4_normative2,normative2,Semiconductor-based circuit breaker,4,Very important,ZEROSHOT,29.0,20250623_195411
phi4_normative2_30_20250623_195627,llm,phi4,phi4_normative2,normative2,Semiconductor-based circuit breaker,4,Very important,ZEROSHOT,30.0,20250623_195627
phi4_normative2_31_20250623_195936,llm,phi4,phi4_normative2,normative2,Semiconductor-based circuit breaker,4,Very important,ZEROSHOT,31.0,20250623_195936
phi4_normative2_32_20250623_200101,llm,phi4,phi4_normative2,normative2,Semiconductor-based circuit breaker,4,Very important,ZEROSHOT,32.0,20250623_200101
phi4_normative2_33_20250623_214329,llm,phi4,phi4_normative2,normative2,Semiconductor-based circuit breaker,4,Very important,ZEROSHOT,33.0,20250623_214329
phi4_normative2_34_20250623_215223,llm,phi4,phi4_normative2,normative2,Semiconductor-based circuit breaker,4,Very important,ZEROSHOT,34.0,20250623_215223
phi4_normative2_35_20250623_215703,llm,phi4,phi4_normative2,normative2,Semiconductor-based circuit breaker,3,Important,ZEROSHOT,35.0,20250623_215703
phi4_normative2_36_20250623_220028,llm,phi4,phi4_normative2,normative2,Semiconductor-based circuit breaker,4,Very important,ZEROSHOT,36.0,20250623_220028
phi4_normative2_37_20250623_220553,llm,phi4,phi4_normative2,normative2,Semiconductor-based circuit breaker,4,Very important,ZEROSHOT,37.0,20250623_220553
phi4_normative2_38_20250623_220904,llm,phi4,phi4_normative2,normative2,Semiconductor-based circuit breaker,4,Very important,ZEROSHOT,38.0,20250623_220904
phi4_normative2_39_20250623_221124,llm,phi4,phi4_normative2,normative2,Semiconductor-based circuit breaker,4,Very important,ZEROSHOT,39.0,20250623_221124
phi4_normative2_40_20250623_222413,llm,phi4,phi4_normative2,normative2,Semiconductor-based circuit breaker,4,Very important,ZEROSHOT,40.0,20250623_222413
phi4_normative2_41_20250623_222518,llm,phi4,phi4_normative2,normative2,Semiconductor-based circuit breaker,4,Very important,ZEROSHOT,41.0,20250623_222518
phi4_normative2_42_20250623_222611,llm,phi4,phi4_normative2,normative2,Semiconductor-based circuit breaker,4,Very important,ZEROSHOT,42.0,20250623_222611
phi4_normative2_43_20250623_222657,llm,phi4,phi4_normative2,normative2,Semiconductor-based circuit breaker,4,Very important,ZEROSHOT,43.0,20250623_222657
phi4_normative2_44_20250623_222758,llm,phi4,phi4_normative2,normative2,Semiconductor-based circuit breaker,4,Very important,ZEROSHOT,44.0,20250623_222758
phi4_normative2_45_20250623_222848,llm,phi4,phi4_normative2,normative2,Semiconductor-based circuit breaker,4,Very important,ZEROSHOT,45.0,20250623_222848
phi4_normative2_46_20250623_223001,llm,phi4,phi4_normative2,normative2,Semiconductor-based circuit breaker,4,Very important,ZEROSHOT,46.0,20250623_223001
phi4_normative2_47_20250623_223115,llm,phi4,phi4_normative2,normative2,Semiconductor-based circuit breaker,3,Important,ZEROSHOT,47.0,20250623_223115
phi4_normative2_48_20250623_223248,llm,phi4,phi4_normative2,normative2,Semiconductor-based circuit breaker,3,Important,ZEROSHOT,48.0,20250623_223248
phi4_normative2_49_20250623_223358,llm,phi4,phi4_normative2,normative2,Semiconductor-based circuit breaker,3,Important,ZEROSHOT,49.0,20250623_223358
phi4_normative2_00_20250623_111610,llm,phi4,phi4_normative2,normative2,Smart and sustainable DC cables,4,Very important,ZEROSHOT,0.0,20250623_111610
phi4_normative2_01_20250623_111921,llm,phi4,phi4_normative2,normative2,Smart and sustainable DC cables,4,Very important,ZEROSHOT,1.0,20250623_111921
phi4_normative2_02_20250623_112516,llm,phi4,phi4_normative2,normative2,Smart and sustainable DC cables,4,Very important,ZEROSHOT,2.0,20250623_112516
phi4_normative2_03_20250623_112628,llm,phi4,phi4_normative2,normative2,Smart and sustainable DC cables,4,Very important,ZEROSHOT,3.0,20250623_112628
phi4_normative2_04_20250623_113336,llm,phi4,phi4_normative2,normative2,Smart and sustainable DC cables,4,Very important,ZEROSHOT,4.0,20250623_113336
phi4_normative2_05_20250623_113430,llm,phi4,phi4_normative2,normative2,Smart and sustainable DC cables,4,Very important,ZEROSHOT,5.0,20250623_113430
phi4_normative2_06_20250623_113555,llm,phi4,phi4_normative2,normative2,Smart and sustainable DC cables,4,Very important,ZEROSHOT,6.0,20250623_113555
phi4_normative2_07_20250623_113652,llm,phi4,phi4_normative2,normative2,Smart and sustainable DC cables,4,Very important,ZEROSHOT,7.0,20250623_113652
phi4_normative2_08_20250623_113759,llm,phi4,phi4_normative2,normative2,Smart and sustainable DC cables,4,Very important,ZEROSHOT,8.0,20250623_113759
phi4_normative2_09_20250623_113938,llm,phi4,phi4_normative2,normative2,Smart and sustainable DC cables,4,Very important,ZEROSHOT,9.0,20250623_113938
phi4_normative2_10_20250623_114045,llm,phi4,phi4_normative2,normative2,Smart and sustainable DC cables,4,Very important,ZEROSHOT,10.0,20250623_114045
phi4_normative2_11_20250623_114217,llm,phi4,phi4_normative2,normative2,Smart and sustainable DC cables,4,Very important,ZEROSHOT,11.0,20250623_114217
phi4_normative2_12_20250623_114317,llm,phi4,phi4_normative2,normative2,Smart and sustainable DC cables,4,Very important,ZEROSHOT,12.0,20250623_114317
phi4_normative2_13_20250623_114400,llm,phi4,phi4_normative2,normative2,Smart and sustainable DC cables,4,Very important,ZEROSHOT,13.0,20250623_114400
phi4_normative2_14_20250623_114631,llm,phi4,phi4_normative2,normative2,Smart and sustainable DC cables,4,Very important,ZEROSHOT,14.0,20250623_114631
phi4_normative2_15_20250623_114720,llm,phi4,phi4_normative2,normative2,Smart and sustainable DC cables,4,Very important,ZEROSHOT,15.0,20250623_114720
phi4_normative2_16_20250623_114841,llm,phi4,phi4_normative2,normative2,Smart and sustainable DC cables,4,Very important,ZEROSHOT,16.0,20250623_114841
phi4_normative2_17_20250623_115032,llm,phi4,phi4_normative2,normative2,Smart and sustainable DC cables,4,Very important,ZEROSHOT,17.0,20250623_115032
phi4_normative2_18_20250623_115213,llm,phi4,phi4_normative2,normative2,Smart and sustainable DC cables,4,Very important,ZEROSHOT,18.0,20250623_115213
phi4_normative2_19_20250623_115254,llm,phi4,phi4_normative2,normative2,Smart and sustainable DC cables,4,Very important,ZEROSHOT,19.0,20250623_115254
phi4_normative2_20_20250623_115713,llm,phi4,phi4_normative2,normative2,Smart and sustainable DC cables,4,Very important,ZEROSHOT,20.0,20250623_115713
phi4_normative2_21_20250623_115853,llm,phi4,phi4_normative2,normative2,Smart and sustainable DC cables,4,Very important,ZEROSHOT,21.0,20250623_115853
phi4_normative2_22_20250623_122037,llm,phi4,phi4_normative2,normative2,Smart and sustainable DC cables,4,Very important,ZEROSHOT,22.0,20250623_122037
phi4_normative2_23_20250623_122526,llm,phi4,phi4_normative2,normative2,Smart and sustainable DC cables,4,Very important,ZEROSHOT,23.0,20250623_122526
phi4_normative2_24_20250623_122715,llm,phi4,phi4_normative2,normative2,Smart and sustainable DC cables,4,Very important,ZEROSHOT,24.0,20250623_122715
phi4_normative2_25_20250623_123442,llm,phi4,phi4_normative2,normative2,Smart and sustainable DC cables,4,Very important,ZEROSHOT,25.0,20250623_123442
phi4_normative2_26_20250623_124026,llm,phi4,phi4_normative2,normative2,Smart and sustainable DC cables,4,Very important,ZEROSHOT,26.0,20250623_124026
phi4_normative2_27_20250623_125136,llm,phi4,phi4_normative2,normative2,Smart and sustainable DC cables,4,Very important,ZEROSHOT,27.0,20250623_125136
phi4_normative2_28_20250623_125739,llm,phi4,phi4_normative2,normative2,Smart and sustainable DC cables,4,Very important,ZEROSHOT,28.0,20250623_125739
phi4_normative2_29_20250623_125941,llm,phi4,phi4_normative2,normative2,Smart and sustainable DC cables,4,Very important,ZEROSHOT,29.0,20250623_125941
phi4_normative2_30_20250623_130358,llm,phi4,phi4_normative2,normative2,Smart and sustainable DC cables,4,Very important,ZEROSHOT,30.0,20250623_130358
phi4_normative2_31_20250623_130504,llm,phi4,phi4_normative2,normative2,Smart and sustainable DC cables,4,Very important,ZEROSHOT,31.0,20250623_130504
phi4_normative2_32_20250623_130702,llm,phi4,phi4_normative2,normative2,Smart and sustainable DC cables,4,Very important,ZEROSHOT,32.0,20250623_130702
phi4_normative2_33_20250623_130751,llm,phi4,phi4_normative2,normative2,Smart and sustainable DC cables,4,Very important,ZEROSHOT,33.0,20250623_130751
phi4_normative2_34_20250623_130833,llm,phi4,phi4_normative2,normative2,Smart and sustainable DC cables,4,Very important,ZEROSHOT,34.0,20250623_130833
phi4_normative2_35_20250623_131012,llm,phi4,phi4_normative2,normative2,Smart and sustainable DC cables,4,Very important,ZEROSHOT,35.0,20250623_131012
phi4_normative2_36_20250623_131554,llm,phi4,phi4_normative2,normative2,Smart and sustainable DC cables,4,Very important,ZEROSHOT,36.0,20250623_131554
phi4_normative2_37_20250623_131955,llm,phi4,phi4_normative2,normative2,Smart and sustainable DC cables,4,Very important,ZEROSHOT,37.0,20250623_131955
phi4_normative2_38_20250623_132921,llm,phi4,phi4_normative2,normative2,Smart and sustainable DC cables,4,Very important,ZEROSHOT,38.0,20250623_132921
phi4_normative2_39_20250623_135256,llm,phi4,phi4_normative2,normative2,Smart and sustainable DC cables,4,Very important,ZEROSHOT,39.0,20250623_135256
phi4_normative2_40_20250623_135352,llm,phi4,phi4_normative2,normative2,Smart and sustainable DC cables,4,Very important,ZEROSHOT,40.0,20250623_135352
phi4_normative2_41_20250623_135614,llm,phi4,phi4_normative2,normative2,Smart and sustainable DC cables,4,Very important,ZEROSHOT,41.0,20250623_135614
phi4_normative2_42_20250623_135846,llm,phi4,phi4_normative2,normative2,Smart and sustainable DC cables,4,Very important,ZEROSHOT,42.0,20250623_135846
phi4_normative2_43_20250623_135931,llm,phi4,phi4_normative2,normative2,Smart and sustainable DC cables,4,Very important,ZEROSHOT,43.0,20250623_135931
phi4_normative2_44_20250623_140048,llm,phi4,phi4_normative2,normative2,Smart and sustainable DC cables,4,Very important,ZEROSHOT,44.0,20250623_140048
phi4_normative2_45_20250623_140203,llm,phi4,phi4_normative2,normative2,Smart and sustainable DC cables,4,Very important,ZEROSHOT,45.0,20250623_140203
phi4_normative2_46_20250623_140400,llm,phi4,phi4_normative2,normative2,Smart and sustainable DC cables,4,Very important,ZEROSHOT,46.0,20250623_140400
phi4_normative2_47_20250623_140552,llm,phi4,phi4_normative2,normative2,Smart and sustainable DC cables,4,Very important,ZEROSHOT,47.0,20250623_140552
phi4_normative2_48_20250623_141028,llm,phi4,phi4_normative2,normative2,Smart and sustainable DC cables,4,Very important,ZEROSHOT,48.0,20250623_141028
phi4_normative2_49_20250623_141153,llm,phi4,phi4_normative2,normative2,Smart and sustainable DC cables,4,Very important,ZEROSHOT,49.0,20250623_141153
phi4_normative2_00_20250625_124224,llm,phi4,phi4_normative2,normative2,Solid-state circuit breaker,4,Very important,ZEROSHOT,0.0,20250625_124224
phi4_normative2_01_20250625_124912,llm,phi4,phi4_normative2,normative2,Solid-state circuit breaker,4,Very important,ZEROSHOT,1.0,20250625_124912
phi4_normative2_02_20250625_125301,llm,phi4,phi4_normative2,normative2,Solid-state circuit breaker,4,Very important,ZEROSHOT,2.0,20250625_125301
phi4_normative2_03_20250625_125806,llm,phi4,phi4_normative2,normative2,Solid-state circuit breaker,4,Very important,ZEROSHOT,3.0,20250625_125806
phi4_normative2_04_20250625_132718,llm,phi4,phi4_normative2,normative2,Solid-state circuit breaker,4,Very important,ZEROSHOT,4.0,20250625_132718
phi4_normative2_05_20250625_132839,llm,phi4,phi4_normative2,normative2,Solid-state circuit breaker,4,Very important,ZEROSHOT,5.0,20250625_132839
phi4_normative2_06_20250625_133009,llm,phi4,phi4_normative2,normative2,Solid-state circuit breaker,4,Very important,ZEROSHOT,6.0,20250625_133009
phi4_normative2_07_20250625_133152,llm,phi4,phi4_normative2,normative2,Solid-state circuit breaker,4,Very important,ZEROSHOT,7.0,20250625_133152
phi4_normative2_08_20250625_133249,llm,phi4,phi4_normative2,normative2,Solid-state circuit breaker,4,Very important,ZEROSHOT,8.0,20250625_133249
phi4_normative2_09_20250625_133534,llm,phi4,phi4_normative2,normative2,Solid-state circuit breaker,4,Very important,ZEROSHOT,9.0,20250625_133534
phi4_normative2_10_20250625_133719,llm,phi4,phi4_normative2,normative2,Solid-state circuit breaker,4,Very important,ZEROSHOT,10.0,20250625_133719
phi4_normative2_11_20250625_134219,llm,phi4,phi4_normative2,normative2,Solid-state circuit breaker,4,Very important,ZEROSHOT,11.0,20250625_134219
phi4_normative2_12_20250625_134432,llm,phi4,phi4_normative2,normative2,Solid-state circuit breaker,4,Very important,ZEROSHOT,12.0,20250625_134432
phi4_normative2_13_20250625_134612,llm,phi4,phi4_normative2,normative2,Solid-state circuit breaker,4,Very important,ZEROSHOT,13.0,20250625_134612
phi4_normative2_14_20250625_134816,llm,phi4,phi4_normative2,normative2,Solid-state circuit breaker,4,Very important,ZEROSHOT,14.0,20250625_134816
phi4_normative2_15_20250625_135052,llm,phi4,phi4_normative2,normative2,Solid-state circuit breaker,4,Very important,ZEROSHOT,15.0,20250625_135052
phi4_normative2_16_20250625_135309,llm,phi4,phi4_normative2,normative2,Solid-state circuit breaker,4,Very important,ZEROSHOT,16.0,20250625_135309
phi4_normative2_17_20250625_135417,llm,phi4,phi4_normative2,normative2,Solid-state circuit breaker,4,Very important,ZEROSHOT,17.0,20250625_135417
phi4_normative2_18_20250625_135523,llm,phi4,phi4_normative2,normative2,Solid-state circuit breaker,4,Very important,ZEROSHOT,18.0,20250625_135523
phi4_normative2_19_20250625_135836,llm,phi4,phi4_normative2,normative2,Solid-state circuit breaker,4,Very important,ZEROSHOT,19.0,20250625_135836
phi4_normative2_20_20250625_140050,llm,phi4,phi4_normative2,normative2,Solid-state circuit breaker,4,Very important,ZEROSHOT,20.0,20250625_140050
phi4_normative2_21_20250625_140218,llm,phi4,phi4_normative2,normative2,Solid-state circuit breaker,4,Very important,ZEROSHOT,21.0,20250625_140218
phi4_normative2_22_20250625_140715,llm,phi4,phi4_normative2,normative2,Solid-state circuit breaker,4,Very important,ZEROSHOT,22.0,20250625_140715
phi4_normative2_23_20250625_140834,llm,phi4,phi4_normative2,normative2,Solid-state circuit breaker,4,Very important,ZEROSHOT,23.0,20250625_140834
phi4_normative2_24_20250625_141506,llm,phi4,phi4_normative2,normative2,Solid-state circuit breaker,4,Very important,ZEROSHOT,24.0,20250625_141506
phi4_normative2_25_20250625_141748,llm,phi4,phi4_normative2,normative2,Solid-state circuit breaker,4,Very important,ZEROSHOT,25.0,20250625_141748
phi4_normative2_26_20250625_141954,llm,phi4,phi4_normative2,normative2,Solid-state circuit breaker,4,Very important,ZEROSHOT,26.0,20250625_141954
phi4_normative2_27_20250625_142101,llm,phi4,phi4_normative2,normative2,Solid-state circuit breaker,4,Very important,ZEROSHOT,27.0,20250625_142101
phi4_normative2_28_20250625_142147,llm,phi4,phi4_normative2,normative2,Solid-state circuit breaker,4,Very important,ZEROSHOT,28.0,20250625_142147
phi4_normative2_29_20250625_142403,llm,phi4,phi4_normative2,normative2,Solid-state circuit breaker,4,Very important,ZEROSHOT,29.0,20250625_142403
phi4_normative2_30_20250625_142504,llm,phi4,phi4_normative2,normative2,Solid-state circuit breaker,4,Very important,ZEROSHOT,30.0,20250625_142504
phi4_normative2_31_20250625_142700,llm,phi4,phi4_normative2,normative2,Solid-state circuit breaker,4,Very important,ZEROSHOT,31.0,20250625_142700
phi4_normative2_32_20250625_142824,llm,phi4,phi4_normative2,normative2,Solid-state circuit breaker,4,Very important,ZEROSHOT,32.0,20250625_142824
phi4_normative2_33_20250625_143012,llm,phi4,phi4_normative2,normative2,Solid-state circuit breaker,4,Very important,ZEROSHOT,33.0,20250625_143012
phi4_normative2_34_20250625_143224,llm,phi4,phi4_normative2,normative2,Solid-state circuit breaker,4,Very important,ZEROSHOT,34.0,20250625_143224
phi4_normative2_35_20250625_143415,llm,phi4,phi4_normative2,normative2,Solid-state circuit breaker,4,Very important,ZEROSHOT,35.0,20250625_143415
phi4_normative2_36_20250625_143610,llm,phi4,phi4_normative2,normative2,Solid-state circuit breaker,4,Very important,ZEROSHOT,36.0,20250625_143610
phi4_normative2_37_20250625_143731,llm,phi4,phi4_normative2,normative2,Solid-state circuit breaker,4,Very important,ZEROSHOT,37.0,20250625_143731
phi4_normative2_38_20250625_144039,llm,phi4,phi4_normative2,normative2,Solid-state circuit breaker,4,Very important,ZEROSHOT,38.0,20250625_144039
phi4_normative2_39_20250625_144254,llm,phi4,phi4_normative2,normative2,Solid-state circuit breaker,4,Very important,ZEROSHOT,39.0,20250625_144254
phi4_normative2_40_20250625_144409,llm,phi4,phi4_normative2,normative2,Solid-state circuit breaker,4,Very important,ZEROSHOT,40.0,20250625_144409
phi4_normative2_41_20250625_144622,llm,phi4,phi4_normative2,normative2,Solid-state circuit breaker,4,Very important,ZEROSHOT,41.0,20250625_144622
phi4_normative2_42_20250625_144814,llm,phi4,phi4_normative2,normative2,Solid-state circuit breaker,4,Very important,ZEROSHOT,42.0,20250625_144814
phi4_normative2_43_20250625_145008,llm,phi4,phi4_normative2,normative2,Solid-state circuit breaker,4,Very important,ZEROSHOT,43.0,20250625_145008
phi4_normative2_44_20250625_145206,llm,phi4,phi4_normative2,normative2,Solid-state circuit breaker,4,Very important,ZEROSHOT,44.0,20250625_145206
phi4_normative2_45_20250625_145308,llm,phi4,phi4_normative2,normative2,Solid-state circuit breaker,4,Very important,ZEROSHOT,45.0,20250625_145308
phi4_normative2_46_20250625_145515,llm,phi4,phi4_normative2,normative2,Solid-state circuit breaker,4,Very important,ZEROSHOT,46.0,20250625_145515
phi4_normative2_47_20250625_145927,llm,phi4,phi4_normative2,normative2,Solid-state circuit breaker,4,Very important,ZEROSHOT,47.0,20250625_145927
phi4_normative2_48_20250625_150201,llm,phi4,phi4_normative2,normative2,Solid-state circuit breaker,4,Very important,ZEROSHOT,48.0,20250625_150201
phi4_normative2_49_20250625_150325,llm,phi4,phi4_normative2,normative2,Solid-state circuit breaker,4,Very important,ZEROSHOT,49.0,20250625_150325
phi4_normative2_00_20250623_163852,llm,phi4,phi4_normative2,normative2,Static protection system,3,Important,ZEROSHOT,0.0,20250623_163852
phi4_normative2_01_20250623_164340,llm,phi4,phi4_normative2,normative2,Static protection system,4,Very important,ZEROSHOT,1.0,20250623_164340
phi4_normative2_02_20250623_164547,llm,phi4,phi4_normative2,normative2,Static protection system,4,Very important,ZEROSHOT,2.0,20250623_164547
phi4_normative2_03_20250623_164733,llm,phi4,phi4_normative2,normative2,Static protection system,3,Important,ZEROSHOT,3.0,20250623_164733
phi4_normative2_04_20250623_164826,llm,phi4,phi4_normative2,normative2,Static protection system,3,Important,ZEROSHOT,4.0,20250623_164826
